kept_index,curve_id,doi,doi_dir,top_dir,figure_folder,figure_label,figure_short,panel_letter,series_id,legend_hint,csv_path,max_x_hours,abs_max_pce,pce_at_200h,norm_pce_at_200h,delta_pce_rel_pct,max_pce_source,max_pce_bin,max_pce_bin_index,max_pce_bin_absolute,max_pce_bin_absolute_index,som_cluster_id,som_coord
1493,1526,10.1038/s41560-019-0382-6,10.1038_s41560-019-0382-6,x_time_h,Fig5_D_mppt_stability_performance_curve,Fig5_D,Fig5,_D,Series_2,CsFAMA-F,x_time_h/10.1038_s41560-019-0382-6/Fig5_D_mppt_stability_performance_curve/accepted/10.1038_s41560-019-0382-6__Fig5__D__mppt_stability_performance_curve__CsFAMA-F__Series_2.csv,979.4188721732327,1.001025837428885,0.9518115984754799,0.9508936405181885,4.910635948181152,pre-normalised,Q3,2,n/a,-1,0,"(0,0)"
1494,1527,10.1038/s41560-019-0538-4,10.1038_s41560-019-0538-4,x_time_h,Fig6_B_mppt_stability_performance_curve_pce,Fig6_B,Fig6,_B,Series_2,Pristine,x_time_h/10.1038_s41560-019-0538-4/Fig6_B_mppt_stability_performance_curve_pce/accepted/10.1038_s41560-019-0538-4__Fig6__B__mppt_stability_performance_curve_pce__Pristine__Series_2.csv,1009.6276892948276,0.9936185751306029,0.9186529114775055,0.9246388077735901,7.53611946105957,pre-normalised,Q1,0,n/a,-1,0,"(0,0)"
1495,1528,10.1038/s41560-019-0538-4,10.1038_s41560-019-0538-4,x_time_h,Fig6_C_mppt_stability_performance_curve_pce,Fig6_C,Fig6,_C,Series_1,Pristine,x_time_h/10.1038_s41560-019-0538-4/Fig6_C_mppt_stability_performance_curve_pce/accepted/10.1038_s41560-019-0538-4__Fig6__C__mppt_stability_performance_curve_pce__Pristine__Series_1.csv,348.3818296281464,17.34108677526679,13.604250976215774,0.7893555760383606,21.064441680908203,absolute,Q5,4,Q3,2,2,"(1,0)"
1496,1529,10.1038/s41560-020-00692-7,10.1038_s41560-020-00692-7,x_time_h,Fig4_G_stability_performance_curve_jsc,Fig4_G,Fig4,_G,Series_1,FA$_{0.85}$MA$_{0.1}$Cs$_{0.05}$Sn$_{0.5}$Pb$_{0.5}$I$_3$,x_time_h/10.1038_s41560-020-00692-7/Fig4_G_stability_performance_curve_jsc/accepted/10.1038_s41560-020-00692-7__Fig4__G__stability_performance_curve_jsc__FA$_{0.85}$MA$_{0.1}$Cs$_{0.05}$Sn$_{0.5}$Pb$_{0.5}$I$_3$__Series_1.csv,361.906649792089,1.0084963625231584,0.9227509025389251,0.9131196737289429,8.688032150268555,pre-normalised,Q4,3,n/a,-1,0,"(0,0)"
1497,1530,10.1038/s41560-020-00692-7,10.1038_s41560-020-00692-7,x_time_h,Fig4_G_stability_performance_curve_jsc,Fig4_G,Fig4,_G,Series_2,2-T_tandem,x_time_h/10.1038_s41560-020-00692-7/Fig4_G_stability_performance_curve_jsc/accepted/10.1038_s41560-020-00692-7__Fig4__G__stability_performance_curve_jsc__2-T_tandem__Series_2.csv,449.81264575142137,1.0051984602160724,0.9524320233026982,0.9473608732223511,5.263912677764893,pre-normalised,Q4,3,n/a,-1,0,"(0,0)"
1498,1532,10.1038/s41560-020-00721-5,10.1038_s41560-020-00721-5,x_time_h,Fig4_G_stability_performance_curve_pce_spectrum,Fig4_G,Fig4,_G,Series_1,MQWs,x_time_h/10.1038_s41560-020-00721-5/Fig4_G_stability_performance_curve_pce_spectrum/accepted/10.1038_s41560-020-00721-5__Fig4__G__stability_performance_curve_pce_spectrum__MQWs__Series_1.csv,1098.8846100998899,1.0071162460974765,0.9734918667928044,0.9748330116271973,2.5166988372802734,pre-normalised,Q4,3,n/a,-1,0,"(0,0)"
1499,1533,10.1038/s41560-021-00802-z,10.1038_s41560-021-00802-z,x_time_h,Fig5_C_jv_curve_stability_performance_pce,Fig5_C,Fig5,_C,Series_1,Series_1,x_time_h/10.1038_s41560-021-00802-z/Fig5_C_jv_curve_stability_performance_pce/accepted/10.1038_s41560-021-00802-z__Fig5__C__jv_curve_stability_performance_pce__Series_1__Series_1.csv,1972.584145189315,1.1795436526681908,1.0516256029104538,1.0,0.0,pre-normalised,Q5,4,n/a,-1,0,"(0,0)"
1500,1534,10.1038/s41560-023-01205-y,10.1038_s41560-023-01205-y,x_time_h,Fig4_A_stability_performance_curve,Fig4_A,Fig4,_A,Series_1,(3D_CLP_2D)_spiro-OMeTAD,x_time_h/10.1038_s41560-023-01205-y/Fig4_A_stability_performance_curve/accepted/10.1038_s41560-023-01205-y__Fig4__A__stability_performance_curve__(3D_CLP_2D)_spiro-OMeTAD__Series_1.csv,5026.5752470950565,20.327775865082447,20.17079105603955,0.9961597919464111,0.3840208053588867,absolute,Q5,4,Q4,3,0,"(0,0)"
1501,1535,10.1038/s41560-023-01205-y,10.1038_s41560-023-01205-y,x_time_h,Fig4_B_stability_performance_curve,Fig4_B,Fig4,_B,Series_1,(3D_2D)_P3HT-spiro-OMeTAD,x_time_h/10.1038_s41560-023-01205-y/Fig4_B_stability_performance_curve/accepted/10.1038_s41560-023-01205-y__Fig4__B__stability_performance_curve__(3D_2D)_P3HT-spiro-OMeTAD__Series_1.csv,4673.738645455768,0.9986774652422639,0.9746020259298382,0.9759218096733093,2.4078190326690674,pre-normalised,Q2,1,n/a,-1,0,"(0,0)"
1502,1536,10.1038/s41560-023-01205-y,10.1038_s41560-023-01205-y,x_time_h,Fig4_B_stability_performance_curve,Fig4_B,Fig4,_B,Series_2,(3D_CLP_2D)_P3HT-spiro-OMeTAD,x_time_h/10.1038_s41560-023-01205-y/Fig4_B_stability_performance_curve/accepted/10.1038_s41560-023-01205-y__Fig4__B__stability_performance_curve__(3D_CLP_2D)_P3HT-spiro-OMeTAD__Series_2.csv,4670.1206648277075,0.9986774652422639,0.9806208857579446,0.9819478988647461,1.8052101135253906,pre-normalised,Q2,1,n/a,-1,0,"(0,0)"
1503,1537,10.1038/s41560-023-01249-0,10.1038_s41560-023-01249-0,x_time_h,Fig5_A_mppt_stability_performance_curve_pce,Fig5_A,Fig5,_A,Series_1,Control,x_time_h/10.1038_s41560-023-01249-0/Fig5_A_mppt_stability_performance_curve_pce/accepted/10.1038_s41560-023-01249-0__Fig5__A__mppt_stability_performance_curve_pce__Control__Series_1.csv,1088.759644186537,0.9810110829616462,0.7990281393429755,0.8149045705795288,18.50954246520996,pre-normalised,Q1,0,n/a,-1,2,"(1,0)"
1504,1538,10.1038/s41560-023-01295-8,10.1038_s41560-023-01295-8,x_time_h,Fig3_E_mppt_stability_performance_curve_pce,Fig3_E,Fig3,_E,Series_3,Control,x_time_h/10.1038_s41560-023-01295-8/Fig3_E_mppt_stability_performance_curve_pce/accepted/10.1038_s41560-023-01295-8__Fig3__E__mppt_stability_performance_curve_pce__Control__Series_3.csv,1472.3020813921732,22.441584276943203,20.761844249573343,0.9248122572898865,7.518774032592773,absolute,Q5,4,Q4,3,0,"(0,0)"
1505,1539,10.1038/s41560-023-01295-8,10.1038_s41560-023-01295-8,x_time_h,Fig3_F_mppt_stability_performance_curve_pce,Fig3_F,Fig3,_F,Series_2,Control,x_time_h/10.1038_s41560-023-01295-8/Fig3_F_mppt_stability_performance_curve_pce/accepted/10.1038_s41560-023-01295-8__Fig3__F__mppt_stability_performance_curve_pce__Control__Series_2.csv,1192.259436329368,22.2669199590883,20.374439851495854,0.9220194220542908,7.798057556152344,absolute,Q5,4,Q4,3,0,"(0,0)"
1506,1540,10.1038/s41560-023-01358-w,10.1038_s41560-023-01358-w,x_time_h,Fig4_E_stability_performance_curve_pce,Fig4_E,Fig4,_E,Series_2,Control,x_time_h/10.1038_s41560-023-01358-w/Fig4_E_stability_performance_curve_pce/accepted/10.1038_s41560-023-01358-w__Fig4__E__stability_performance_curve_pce__Control__Series_2.csv,387.5937600950463,0.9829383470765346,0.8016412728749664,0.8176301121711731,18.236988067626953,pre-normalised,Q1,0,n/a,-1,2,"(1,0)"
1507,1541,10.1038/s41560-023-01358-w,10.1038_s41560-023-01358-w,x_time_h,Fig4_F_stability_performance_curve_pce,Fig4_F,Fig4,_F,Series_1,Control,x_time_h/10.1038_s41560-023-01358-w/Fig4_F_stability_performance_curve_pce/accepted/10.1038_s41560-023-01358-w__Fig4__F__stability_performance_curve_pce__Control__Series_1.csv,1470.3284438140663,1.0286957922868663,1.0104521290230934,0.9853448271751404,1.465517282485962,pre-normalised,Q4,3,n/a,-1,0,"(0,0)"
1508,1542,10.1038/s41560-023-01358-w,10.1038_s41560-023-01358-w,x_time_h,Fig4_H_stability_performance_curve_pce,Fig4_H,Fig4,_H,Series_1,o1Control,x_time_h/10.1038_s41560-023-01358-w/Fig4_H_stability_performance_curve_pce/accepted/10.1038_s41560-023-01358-w__Fig4__H__stability_performance_curve_pce__o1Control__Series_1.csv,294.31356685216014,0.9906042487553889,0.5410422897016617,0.545052707195282,45.494728088378906,pre-normalised,Q1,0,n/a,-1,1,"(0,1)"
1509,1543,10.1038/s41560-023-01421-6,10.1038_s41560-023-01421-6,x_time_h,Fig4_D_mppt_stability_performance_curve_pce,Fig4_D,Fig4,_D,Series_1,Control,x_time_h/10.1038_s41560-023-01421-6/Fig4_D_mppt_stability_performance_curve_pce/accepted/10.1038_s41560-023-01421-6__Fig4__D__mppt_stability_performance_curve_pce__Control__Series_1.csv,1030.5832784498587,0.9811025295895378,0.9055747019371483,0.9340386390686035,6.596136093139648,pre-normalised,Q1,0,n/a,-1,0,"(0,0)"
1510,1544,10.1038/s41565-020-0765-7,10.1038_s41565-020-0765-7,x_time_h,Fig3_A_mppt_stability_performance_curve_pce,Fig3_A,Fig3,_A,Series_2,r-PVSC,x_time_h/10.1038_s41565-020-0765-7/Fig3_A_mppt_stability_performance_curve_pce/accepted/10.1038_s41565-020-0765-7__Fig3__A__mppt_stability_performance_curve_pce__r-PVSC__Series_2.csv,1091.595388375985,20.452582274031155,19.993902414050677,0.9773309230804443,2.2669076919555664,absolute,Q5,4,Q4,3,0,"(0,0)"
1511,1545,10.1038/s41586-019-1357-2,10.1038_s41586-019-1357-2,x_time_h,Fig9_A_jv_curve_stability_performance_pce,Fig9_A,Fig9,_A,Series_1,Control_device_PCE,x_time_h/10.1038_s41586-019-1357-2/Fig9_A_jv_curve_stability_performance_pce/accepted/10.1038_s41586-019-1357-2__Fig9__A__jv_curve_stability_performance_pce__Control_device_PCE__Series_1.csv,400.338582803089,15.854680290146346,12.195132662005921,0.7765426635742188,22.345733642578125,absolute,Q5,4,Q2,1,2,"(1,0)"
1512,1546,10.1038/s41586-021-03406-5,10.1038_s41586-021-03406-5,x_time_h,Fig4_A_stability_performance_curve,Fig4_A,Fig4,_A,Series_2,"Reference,_PCE_initial_=_23.86%","x_time_h/10.1038_s41586-021-03406-5/Fig4_A_stability_performance_curve/accepted/10.1038_s41586-021-03406-5__Fig4__A__stability_performance_curve__Reference,_PCE_initial_=_23.86%__Series_2.csv",1020.7295033239484,0.9867024981252186,0.9205148087074938,0.9331716895103455,6.682830810546875,pre-normalised,Q1,0,n/a,-1,0,"(0,0)"
1513,1547,10.1038/s41586-021-03406-5,10.1038_s41586-021-03406-5,x_time_h,Fig4_B_stability_performance_curve,Fig4_B,Fig4,_B,Series_2,"Reference,_PCEinitial_=_23.75%","x_time_h/10.1038_s41586-021-03406-5/Fig4_B_stability_performance_curve/accepted/10.1038_s41586-021-03406-5__Fig4__B__stability_performance_curve__Reference,_PCEinitial_=_23.75%__Series_2.csv",1024.2991067381677,0.9961710153057168,0.7658391967237741,0.769313633441925,23.068635940551758,pre-normalised,Q2,1,n/a,-1,2,"(1,0)"
1514,1548,10.1038/s41586-021-03406-5,10.1038_s41586-021-03406-5,x_time_h,Fig4_D_stability_performance_curve,Fig4_D,Fig4,_D,Series_1,"Reference,_PCE_initial_=_21.82%","x_time_h/10.1038_s41586-021-03406-5/Fig4_D_stability_performance_curve/accepted/10.1038_s41586-021-03406-5__Fig4__D__stability_performance_curve__Reference,_PCE_initial_=_21.82%__Series_1.csv",443.41690153609,0.9888087773821421,0.8037172178875728,0.8177862167358398,18.221378326416016,pre-normalised,Q1,0,n/a,-1,2,"(1,0)"
1515,1549,10.1038/s41586-023-06892-x,10.1038_s41586-023-06892-x,x_time_h,Fig4_B_mppt_stability_performance_curve_pce,Fig4_B,Fig4,_B,Series_1,WBG_PSCs_with_BCP,x_time_h/10.1038_s41586-023-06892-x/Fig4_B_mppt_stability_performance_curve_pce/accepted/10.1038_s41586-023-06892-x__Fig4__B__mppt_stability_performance_curve_pce__WBG_PSCs_with_BCP__Series_1.csv,498.98721110878387,18.241508362479507,13.065985741860231,0.7464538216590881,25.354618072509766,absolute,Q5,4,Q3,2,2,"(1,0)"
1516,1550,10.1038/s41586-023-06892-x,10.1038_s41586-023-06892-x,x_time_h,Fig4_B_mppt_stability_performance_curve_pce,Fig4_B,Fig4,_B,Series_2,WBG_PSCs_with_YbOₓ,x_time_h/10.1038_s41586-023-06892-x/Fig4_B_mppt_stability_performance_curve_pce/accepted/10.1038_s41586-023-06892-x__Fig4__B__mppt_stability_performance_curve_pce__WBG_PSCs_with_YbOₓ__Series_2.csv,503.57925324572943,18.66277183159968,17.639703406593547,0.9448416233062744,5.515837669372559,absolute,Q5,4,Q3,2,0,"(0,0)"
1517,1551,10.1038/s41598-020-72210-4,10.1038_s41598-020-72210-4,x_time_h,Fig8_E_stability_performance_curve,Fig8_E,Fig8,_E,Series_1,Efficiency,x_time_h/10.1038_s41598-020-72210-4/Fig8_E_stability_performance_curve/accepted/10.1038_s41598-020-72210-4__Fig8__E__stability_performance_curve__Efficiency__Series_1.csv,716.1062279079542,3.3114516025593304,3.303483895989188,0.997593879699707,0.24061203002929688,absolute,Q5,4,Q1,0,0,"(0,0)"
1518,1552,10.1038/s41598-024-55379-w,10.1038_s41598-024-55379-w,x_time_h,Fig17_whole_stability_performance_curve_pce,Fig17,Fig17,,Series_1,ZnO_H2O-Ag-doped_ZnO_1wt.%_ETL,x_time_h/10.1038_s41598-024-55379-w/Fig17_whole_stability_performance_curve_pce/accepted/10.1038_s41598-024-55379-w__Fig17__whole__stability_performance_curve_pce__ZnO_H2O-Ag-doped_ZnO_1wt.%_ETL__Series_1.csv,297.5323729877244,9.170974854896906,8.360619496532598,0.910396158695221,8.960384368896484,absolute,Q5,4,Q1,0,0,"(0,0)"
1519,1553,10.1038/s41598-024-55379-w,10.1038_s41598-024-55379-w,x_time_h,Fig17_whole_stability_performance_curve_pce,Fig17,Fig17,,Series_3,Un-doped_ZnO_ETL,x_time_h/10.1038_s41598-024-55379-w/Fig17_whole_stability_performance_curve_pce/accepted/10.1038_s41598-024-55379-w__Fig17__whole__stability_performance_curve_pce__Un-doped_ZnO_ETL__Series_3.csv,297.5323729877244,7.2708312559737,5.398630945269954,0.7414529323577881,25.854705810546875,absolute,Q5,4,Q1,0,2,"(1,0)"
1520,1554,10.1038/s41598-024-74735-4,10.1038_s41598-024-74735-4,x_time_h,Fig4_C_stability_performance_curve_pce,Fig4_C,Fig4,_C,Series_2,Spiro-OMeTAD,x_time_h/10.1038_s41598-024-74735-4/Fig4_C_stability_performance_curve_pce/accepted/10.1038_s41598-024-74735-4__Fig4__C__stability_performance_curve_pce__Spiro-OMeTAD__Series_2.csv,715.1732634795529,1.0028850117312187,0.7540030918949127,0.774917483329773,22.508251190185547,pre-normalised,Q3,2,n/a,-1,2,"(1,0)"
1521,1555,10.1038/s41598-024-74735-4,10.1038_s41598-024-74735-4,x_time_h,Fig4_C_stability_performance_curve_pce,Fig4_C,Fig4,_C,Series_3,XC2-M,x_time_h/10.1038_s41598-024-74735-4/Fig4_C_stability_performance_curve_pce/accepted/10.1038_s41598-024-74735-4__Fig4__C__stability_performance_curve_pce__XC2-M__Series_3.csv,715.1732634795529,1.004925027467582,0.7907233751494496,0.8082000613212585,19.179994583129883,pre-normalised,Q4,3,n/a,-1,2,"(1,0)"
1522,1556,10.1039/C9TA04166D,10.1039_C9TA04166D,x_time_h,Fig6_whole_stability_performance_curve_pce,Fig6,Fig6,,Series_2,Spiro,x_time_h/10.1039_C9TA04166D/Fig6_whole_stability_performance_curve_pce/accepted/10.1039_C9TA04166D__Fig6__whole__stability_performance_curve_pce__Spiro__Series_2.csv,288.1591314094139,0.9994762137434449,0.44891685456308794,0.4703192412853241,52.96807098388672,pre-normalised,Q2,1,n/a,-1,1,"(0,1)"
1523,1557,10.1039/D5EE03888J,10.1039_D5EE03888J,x_time_h,Fig5_F_mppt_stability_performance_curve_pce,Fig5_F,Fig5,_F,Series_2,DMF_NMP,x_time_h/10.1039_D5EE03888J/Fig5_F_mppt_stability_performance_curve_pce/accepted/10.1039_D5EE03888J__Fig5__F__mppt_stability_performance_curve_pce__DMF_NMP__Series_2.csv,992.1270600920625,1.020206971310507,1.0142172360037063,0.9942046999931335,0.5795300006866455,pre-normalised,Q4,3,n/a,-1,0,"(0,0)"
1524,1558,10.1039/D5EE03888J,10.1039_D5EE03888J,x_time_h,Fig5_F_mppt_stability_performance_curve_pce,Fig5_F,Fig5,_F,Series_3,DMF_DMSO,x_time_h/10.1039_D5EE03888J/Fig5_F_mppt_stability_performance_curve_pce/accepted/10.1039_D5EE03888J__Fig5__F__mppt_stability_performance_curve_pce__DMF_DMSO__Series_3.csv,980.0869489312722,0.9423404123220962,0.8075713679190775,0.8762364387512207,12.37635612487793,pre-normalised,Q1,0,n/a,-1,0,"(0,0)"
1525,1559,10.1039/D5EE03984C,10.1039_D5EE03984C,x_time_h,Fig5_L_mppt_stability_performance_curve_pce,Fig5_L,Fig5,_L,Series_1,Control,x_time_h/10.1039_D5EE03984C/Fig5_L_mppt_stability_performance_curve_pce/accepted/10.1039_D5EE03984C__Fig5__L__mppt_stability_performance_curve_pce__Control__Series_1.csv,683.9351738314267,0.9964292306143779,0.9156973523403563,0.9280267357826233,7.19732666015625,pre-normalised,Q2,1,n/a,-1,0,"(0,0)"
1526,1560,10.1039/D5EE05397H,10.1039_D5EE05397H,x_time_h,Fig3_A_stability_performance_curve,Fig3_A,Fig3,_A,Series_1,SQOSCs,x_time_h/10.1039_D5EE05397H/Fig3_A_stability_performance_curve/accepted/10.1039_D5EE05397H__Fig3__A__stability_performance_curve__SQOSCs__Series_1.csv,987.2148881163339,0.9555444990989915,0.8796315031887448,0.9213963150978088,7.860368728637695,pre-normalised,Q1,0,n/a,-1,0,"(0,0)"
1527,1561,10.1039/D5EE05397H,10.1039_D5EE05397H,x_time_h,Fig3_A_stability_performance_curve,Fig3_A,Fig3,_A,Series_3,SPVKs,x_time_h/10.1039_D5EE05397H/Fig3_A_stability_performance_curve/accepted/10.1039_D5EE05397H__Fig3__A__stability_performance_curve__SPVKs__Series_3.csv,994.1467590291725,0.8819318970042069,0.8313232330640423,0.9424174427986145,5.758255958557129,pre-normalised,Q1,0,n/a,-1,0,"(0,0)"
1528,1562,10.1039/D5EE05397H,10.1039_D5EE05397H,x_time_h,Fig3_D_stability_performance_curve,Fig3_D,Fig3,_D,Series_1,SQOSCs(390nm),x_time_h/10.1039_D5EE05397H/Fig3_D_stability_performance_curve/accepted/10.1039_D5EE05397H__Fig3__D__stability_performance_curve__SQOSCs(390nm)__Series_1.csv,493.0617996592911,1.002522176084815,0.9944270832500673,0.9919156432151794,0.8084356784820557,pre-normalised,Q3,2,n/a,-1,0,"(0,0)"
1529,1563,10.1039/D5QM00763A,10.1039_D5QM00763A,x_time_h,Fig11_C_stability_performance_curve_pce,Fig11_C,Fig11,_C,Series_2,o-Perovskite_Spiro-OMeTAD,x_time_h/10.1039_D5QM00763A/Fig11_C_stability_performance_curve_pce/accepted/10.1039_D5QM00763A__Fig11__C__stability_performance_curve_pce__o-Perovskite_Spiro-OMeTAD__Series_2.csv,1186.0716878074054,1.0029100686238568,0.9855331607008381,0.9851692914962769,1.4830708503723145,pre-normalised,Q3,2,n/a,-1,0,"(0,0)"
1530,1564,10.1039/D5SC04399A,10.1039_D5SC04399A,x_time_h,Fig5_A_stability_performance_curve_pce,Fig5_A,Fig5,_A,Series_2,pcz-DM,x_time_h/10.1039_D5SC04399A/Fig5_A_stability_performance_curve_pce/accepted/10.1039_D5SC04399A__Fig5__A__stability_performance_curve_pce__pcz-DM__Series_2.csv,997.7082752955612,1.0032925099261591,0.9154630030680211,0.9124540686607361,8.754592895507812,pre-normalised,Q3,2,n/a,-1,0,"(0,0)"
1531,1565,10.1039/D5SC04399A,10.1039_D5SC04399A,x_time_h,Fig5_A_stability_performance_curve_pce,Fig5_A,Fig5,_A,Series_3,pcz-SM-DM,x_time_h/10.1039_D5SC04399A/Fig5_A_stability_performance_curve_pce/accepted/10.1039_D5SC04399A__Fig5__A__stability_performance_curve_pce__pcz-SM-DM__Series_3.csv,993.9783896893816,0.9987496043990141,0.9003199846442042,0.9047203660011292,9.527963638305664,pre-normalised,Q2,1,n/a,-1,0,"(0,0)"
1532,1566,10.1039/D5SC04399A,10.1039_D5SC04399A,x_time_h,Fig5_A_stability_performance_curve_pce,Fig5_A,Fig5,_A,Series_4,Spiro-OMeTAD,x_time_h/10.1039_D5SC04399A/Fig5_A_stability_performance_curve_pce/accepted/10.1039_D5SC04399A__Fig5__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_4.csv,996.7758038940162,0.9972353025566324,0.9275774178070746,0.9333564639091492,6.664353370666504,pre-normalised,Q2,1,n/a,-1,0,"(0,0)"
1533,1567,10.1039/D5SC08439C,10.1039_D5SC08439C,x_time_h,Fig4_F_stability_performance_curve_pce,Fig4_F,Fig4,_F,Series_1,Py,x_time_h/10.1039_D5SC08439C/Fig4_F_stability_performance_curve_pce/accepted/10.1039_D5SC08439C__Fig4__F__stability_performance_curve_pce__Py__Series_1.csv,1816.0448545671677,0.9991546668165313,0.9706334334537672,0.974641740322113,2.5358259677886963,pre-normalised,Q2,1,n/a,-1,0,"(0,0)"
1534,1568,10.1039/D5SC08439C,10.1039_D5SC08439C,x_time_h,Fig4_F_stability_performance_curve_pce,Fig4_F,Fig4,_F,Series_3,ITO,x_time_h/10.1039_D5SC08439C/Fig4_F_stability_performance_curve_pce/accepted/10.1039_D5SC08439C__Fig4__F__stability_performance_curve_pce__ITO__Series_3.csv,1074.7504025215826,0.9928166149581393,0.954788303807787,0.9617366790771484,3.8263320922851562,pre-normalised,Q1,0,n/a,-1,0,"(0,0)"
1535,1569,10.1039/D5TA07147J,10.1039_D5TA07147J,x_time_h,Fig8_A_stability_performance_curve_pce,Fig8_A,Fig8,_A,Series_2,w_oCNMs,x_time_h/10.1039_D5TA07147J/Fig8_A_stability_performance_curve_pce/accepted/10.1039_D5TA07147J__Fig8__A__stability_performance_curve_pce__w_oCNMs__Series_2.csv,954.629431584214,1.0027786406594799,0.8898224275105459,0.91097491979599,8.902507781982422,pre-normalised,Q3,2,n/a,-1,0,"(0,0)"
1536,1570,10.1039/D6CC01405D,10.1039_D6CC01405D,x_time_h,Fig3_C_stability_performance_curve_pce_eqe,Fig3_C,Fig3,_C,Series_2,2PACz,x_time_h/10.1039_D6CC01405D/Fig3_C_stability_performance_curve_pce_eqe/accepted/10.1039_D6CC01405D__Fig3__C__stability_performance_curve_pce_eqe__2PACz__Series_2.csv,475.79349460773346,15.270556203012697,12.796102962690941,0.8360734581947327,16.392654418945312,absolute,Q5,4,Q2,1,0,"(0,0)"
1537,1571,10.1039/c5nr01820j,10.1039_c5nr01820j,x_time_h,Fig5_B_stability_performance_curve,Fig5_B,Fig5,_B,Series_1,HOOC-Ph-SH_Perovskite,x_time_h/10.1039_c5nr01820j/Fig5_B_stability_performance_curve/accepted/10.1039_c5nr01820j__Fig5__B__stability_performance_curve__HOOC-Ph-SH_Perovskite__Series_1.csv,237.92003507379798,13.244483678498385,9.937037283474641,0.7493609189987183,25.063907623291016,absolute,Q5,4,Q2,1,2,"(1,0)"
1538,1572,10.1039/c5nr05271h,10.1039_c5nr05271h,x_time_h,Fig7_A_stability_performance_curve_pce,Fig7_A,Fig7,_A,Series_1,GO_PEDOT,x_time_h/10.1039_c5nr05271h/Fig7_A_stability_performance_curve_pce/accepted/10.1039_c5nr05271h__Fig7__A__stability_performance_curve_pce__GO_PEDOT__Series_1.csv,524.394849942244,1.0591270391449958,0.7675221091529919,0.7331938743591309,26.680612564086914,pre-normalised,Q4,3,n/a,-1,2,"(1,0)"
1539,1573,10.1039/c5nr05271h,10.1039_c5nr05271h,x_time_h,Fig7_A_stability_performance_curve_pce,Fig7_A,Fig7,_A,Series_2,PEDOT,x_time_h/10.1039_c5nr05271h/Fig7_A_stability_performance_curve_pce/accepted/10.1039_c5nr05271h__Fig7__A__stability_performance_curve_pce__PEDOT__Series_2.csv,313.2589333838995,0.9947728476984847,0.17626797523816995,0.17685067653656006,82.31493377685547,pre-normalised,Q1,0,n/a,-1,3,"(1,1)"
