curve_id,top_dir,doi,doi_dir,figure_folder,figure_label,figure_short,panel_letter,series_id,legend_hint,unit_label,unit_factor,max_x_raw,max_x_hours,n_points,csv_path
449,x_time_day,10.1021/acsami.8b22040,10.1021_acsami.8b22040,Fig5_A_stability_performance_curve_pce,Fig5_A,Fig5,_A,Series_2,Control,days,24.0,119.08655215258264,2858.0772516619836,61,x_time_day/10.1021_acsami.8b22040/Fig5_A_stability_performance_curve_pce/accepted/10.1021_acsami.8b22040__Fig5__A__stability_performance_curve_pce__Control__Series_2.csv
450,x_time_day,10.1021/acsami.9b01740,10.1021_acsami.9b01740,Fig5_E_stability_performance_curve_pce,Fig5_E,Fig5,_E,Series_2,w_o_EC,days,24.0,29.791497707804748,714.9959449873139,109,x_time_day/10.1021_acsami.9b01740/Fig5_E_stability_performance_curve_pce/accepted/10.1021_acsami.9b01740__Fig5__E__stability_performance_curve_pce__w_o_EC__Series_2.csv
451,x_time_day,10.1021/acsami.9b07149,10.1021_acsami.9b07149,Fig4_D_stability_performance_curve_pce,Fig4_D,Fig4,_D,Series_1,PVK,days,24.0,35.06762178782549,841.6229229078117,53,x_time_day/10.1021_acsami.9b07149/Fig4_D_stability_performance_curve_pce/accepted/10.1021_acsami.9b07149__Fig4__D__stability_performance_curve_pce__PVK__Series_1.csv
452,x_time_day,10.1021/acsami.9b07149,10.1021_acsami.9b07149,Fig4_D_stability_performance_curve_pce,Fig4_D,Fig4,_D,Series_2,PVK_C60-PEG,days,24.0,39.87453086960504,956.9887408705209,60,x_time_day/10.1021_acsami.9b07149/Fig4_D_stability_performance_curve_pce/accepted/10.1021_acsami.9b07149__Fig4__D__stability_performance_curve_pce__PVK_C60-PEG__Series_2.csv
453,x_time_day,10.1021/acsami.9b07149,10.1021_acsami.9b07149,Fig4_D_stability_performance_curve_pce,Fig4_D,Fig4,_D,Series_3,PVK_PCBM,days,24.0,39.197501421467074,940.7400341152097,59,x_time_day/10.1021_acsami.9b07149/Fig4_D_stability_performance_curve_pce/accepted/10.1021_acsami.9b07149__Fig4__D__stability_performance_curve_pce__PVK_PCBM__Series_3.csv
454,x_time_day,10.1021/acsami.9b07318,10.1021_acsami.9b07318,Fig8_A_stability_performance_curve_pce,Fig8_A,Fig8,_A,Series_1,PSK_C,days,24.0,91.14181927263853,2187.4036625433246,72,x_time_day/10.1021_acsami.9b07318/Fig8_A_stability_performance_curve_pce/accepted/10.1021_acsami.9b07318__Fig8__A__stability_performance_curve_pce__PSK_C__Series_1.csv
455,x_time_day,10.1021/acsami.9b08714,10.1021_acsami.9b08714,Fig5_D_stability_performance_curve_pce,Fig5_D,Fig5,_D,Series_1,Spiro-OMeTAD,days,24.0,92.95016795912639,2230.8040310190336,53,x_time_day/10.1021_acsami.9b08714/Fig5_D_stability_performance_curve_pce/accepted/10.1021_acsami.9b08714__Fig5__D__stability_performance_curve_pce__Spiro-OMeTAD__Series_1.csv
456,x_time_day,10.1021/acsami.9b09171,10.1021_acsami.9b09171,Fig6_H_stability_performance_curve_pce,Fig6_H,Fig6,_H,Series_1,Control,days,24.0,25.08357001581937,602.0056803796649,43,x_time_day/10.1021_acsami.9b09171/Fig6_H_stability_performance_curve_pce/accepted/10.1021_acsami.9b09171__Fig6__H__stability_performance_curve_pce__Control__Series_1.csv
457,x_time_day,10.1021/acsami.9b09171,10.1021_acsami.9b09171,Fig6_H_stability_performance_curve_pce,Fig6_H,Fig6,_H,Series_2,GAI-DEE,days,24.0,24.851455713539213,596.4349371249411,41,x_time_day/10.1021_acsami.9b09171/Fig6_H_stability_performance_curve_pce/accepted/10.1021_acsami.9b09171__Fig6__H__stability_performance_curve_pce__GAI-DEE__Series_2.csv
458,x_time_day,10.1021/acsami.9b12323,10.1021_acsami.9b12323,Fig4_F_stability_performance_curve_pce,Fig4_F,Fig4,_F,Series_2,0%,days,24.0,10.810802386705582,259.45925728093397,20,x_time_day/10.1021_acsami.9b12323/Fig4_F_stability_performance_curve_pce/accepted/10.1021_acsami.9b12323__Fig4__F__stability_performance_curve_pce__0%__Series_2.csv
459,x_time_day,10.1021/acsami.9b12961,10.1021_acsami.9b12961,Fig6_A_stability_performance_curve_pce,Fig6_A,Fig6,_A,Series_1,Control_device,days,24.0,29.282360442853303,702.7766506284793,40,x_time_day/10.1021_acsami.9b12961/Fig6_A_stability_performance_curve_pce/accepted/10.1021_acsami.9b12961__Fig6__A__stability_performance_curve_pce__Control_device__Series_1.csv
460,x_time_day,10.1021/acsami.9b12961,10.1021_acsami.9b12961,Fig6_A_stability_performance_curve_pce,Fig6_A,Fig6,_A,Series_2,TFTPA_device,days,24.0,29.282360442853303,702.7766506284793,40,x_time_day/10.1021_acsami.9b12961/Fig6_A_stability_performance_curve_pce/accepted/10.1021_acsami.9b12961__Fig6__A__stability_performance_curve_pce__TFTPA_device__Series_2.csv
461,x_time_day,10.1021/acsami.9b17851,10.1021_acsami.9b17851,Fig5_A_stability_performance_curve,Fig5_A,Fig5,_A,Series_1,Pristine,days,24.0,29.834577262767066,716.0298543064096,69,x_time_day/10.1021_acsami.9b17851/Fig5_A_stability_performance_curve/accepted/10.1021_acsami.9b17851__Fig5__A__stability_performance_curve__Pristine__Series_1.csv
462,x_time_day,10.1021/acsami.9b17930,10.1021_acsami.9b17930,Fig8_B_stability_performance_curve_pce,Fig8_B,Fig8,_B,Series_1,3D,days,24.0,43.95828379724644,1054.9988111339144,44,x_time_day/10.1021_acsami.9b17930/Fig8_B_stability_performance_curve_pce/accepted/10.1021_acsami.9b17930__Fig8__B__stability_performance_curve_pce__3D__Series_1.csv
463,x_time_day,10.1021/acsami.9b17930,10.1021_acsami.9b17930,Fig8_B_stability_performance_curve_pce,Fig8_B,Fig8,_B,Series_3,3D+BAI,days,24.0,44.163932044192094,1059.9343690606102,44,x_time_day/10.1021_acsami.9b17930/Fig8_B_stability_performance_curve_pce/accepted/10.1021_acsami.9b17930__Fig8__B__stability_performance_curve_pce__3D+BAI__Series_3.csv
464,x_time_day,10.1021/acsami.9b18572,10.1021_acsami.9b18572,Fig4_K_stability_performance_curve_pce_2,Fig4_K,Fig4,_K,Series_1,Control,days,24.0,34.18686972004403,820.4848732810567,34,x_time_day/10.1021_acsami.9b18572/Fig4_K_stability_performance_curve_pce_2/accepted/10.1021_acsami.9b18572__Fig4__K__stability_performance_curve_pce_2__Control__Series_1.csv
465,x_time_day,10.1021/acsami.9b20831,10.1021_acsami.9b20831,Fig5_A_photovoltaic_parameter,Fig5_A,Fig5,_A,Series_1,Pristine,days,24.0,29.286533673764062,702.8768081703374,59,x_time_day/10.1021_acsami.9b20831/Fig5_A_photovoltaic_parameter/accepted/10.1021_acsami.9b20831__Fig5__A__photovoltaic_parameter__Pristine__Series_1.csv
466,x_time_day,10.1021/acsami.9b22627,10.1021_acsami.9b22627,Fig9_A_chart,Fig9_A,Fig9,_A,Series_2,MAPbI₃₋ₓClₓ,days,24.0,147.80236435254176,3547.256744461002,59,x_time_day/10.1021_acsami.9b22627/Fig9_A_chart/accepted/10.1021_acsami.9b22627__Fig9__A__chart__MAPbI₃₋ₓClₓ__Series_2.csv
467,x_time_day,10.1021/acsenergylett.1c00342,10.1021_acsenergylett.1c00342,Fig5_D_stability,Fig5_D,Fig5,_D,Series_1,CsSnl₃,days,24.0,59.825546136651006,1435.813107279624,54,x_time_day/10.1021_acsenergylett.1c00342/Fig5_D_stability/accepted/10.1021_acsenergylett.1c00342__Fig5__D__stability__CsSnl₃__Series_1.csv
468,x_time_day,10.1021/acsenergylett.1c00531,10.1021_acsenergylett.1c00531,Fig6_B_stability_performance_curve_pce,Fig6_B,Fig6,_B,Series_2,o-Pristine_PSC,days,24.0,47.704666724472716,1144.9120013873453,21,x_time_day/10.1021_acsenergylett.1c00531/Fig6_B_stability_performance_curve_pce/accepted/10.1021_acsenergylett.1c00531__Fig6__B__stability_performance_curve_pce__o-Pristine_PSC__Series_2.csv
469,x_time_day,10.1021/acsomega.0c03184,10.1021_acsomega.0c03184,Fig3_C_stability_performance_curve,Fig3_C,Fig3,_C,Series_3,AZO-IV,days,24.0,173.42176748704713,4162.122419689131,43,x_time_day/10.1021_acsomega.0c03184/Fig3_C_stability_performance_curve/accepted/10.1021_acsomega.0c03184__Fig3__C__stability_performance_curve__AZO-IV__Series_3.csv
470,x_time_day,10.1021/acsomega.0c04593,10.1021_acsomega.0c04593,Fig10_A_stability_performance_curve,Fig10_A,Fig10,_A,Series_2,Aged,days,24.0,23.62805625361651,567.0733500867963,44,x_time_day/10.1021_acsomega.0c04593/Fig10_A_stability_performance_curve/accepted/10.1021_acsomega.0c04593__Fig10__A__stability_performance_curve__Aged__Series_2.csv
471,x_time_day,10.1021/acsomega.4c02656,10.1021_acsomega.4c02656,Fig7_B_stability_performance_curve_pce,Fig7_B,Fig7,_B,Series_2,Control,days,24.0,167.08066235238869,4009.9358964573285,62,x_time_day/10.1021_acsomega.4c02656/Fig7_B_stability_performance_curve_pce/accepted/10.1021_acsomega.4c02656__Fig7__B__stability_performance_curve_pce__Control__Series_2.csv
472,x_time_day,10.1021/acssuschemeng.0c02983,10.1021_acssuschemeng.0c02983,Fig5_A_stability_performance_curve_pce,Fig5_A,Fig5,_A,Series_1,w_PTABr,days,24.0,59.88043140427039,1437.1303537024894,145,x_time_day/10.1021_acssuschemeng.0c02983/Fig5_A_stability_performance_curve_pce/accepted/10.1021_acssuschemeng.0c02983__Fig5__A__stability_performance_curve_pce__w_PTABr__Series_1.csv
473,x_time_day,10.1021/acssuschemeng.0c02983,10.1021_acssuschemeng.0c02983,Fig5_A_stability_performance_curve_pce,Fig5_A,Fig5,_A,Series_2,w_o_PTABr,days,24.0,60.00278352778255,1440.066804666781,146,x_time_day/10.1021_acssuschemeng.0c02983/Fig5_A_stability_performance_curve_pce/accepted/10.1021_acssuschemeng.0c02983__Fig5__A__stability_performance_curve_pce__w_o_PTABr__Series_2.csv
474,x_time_day,10.1021/acssuschemeng.1c02537,10.1021_acssuschemeng.1c02537,Fig6_A_stability_performance_curve,Fig6_A,Fig6,_A,Series_1,o—Control,days,24.0,19.6365386381643,471.2769273159432,48,x_time_day/10.1021_acssuschemeng.1c02537/Fig6_A_stability_performance_curve/accepted/10.1021_acssuschemeng.1c02537__Fig6__A__stability_performance_curve__o—Control__Series_1.csv
475,x_time_day,10.1021/acssuschemeng.1c02537,10.1021_acssuschemeng.1c02537,Fig6_A_stability_performance_curve,Fig6_A,Fig6,_A,Series_2,0.1MABr,days,24.0,19.761871599911128,474.28491839786705,48,x_time_day/10.1021_acssuschemeng.1c02537/Fig6_A_stability_performance_curve/accepted/10.1021_acssuschemeng.1c02537__Fig6__A__stability_performance_curve__0.1MABr__Series_2.csv
476,x_time_day,10.1021/acssuschemeng.9b00368,10.1021_acssuschemeng.9b00368,Fig7_A_stability_performance_curve,Fig7_A,Fig7,_A,Series_2,MAPbI3,days,24.0,10.948638584691736,262.76732603260166,19,x_time_day/10.1021_acssuschemeng.9b00368/Fig7_A_stability_performance_curve/accepted/10.1021_acssuschemeng.9b00368__Fig7__A__stability_performance_curve__MAPbI3__Series_2.csv
477,x_time_day,10.1021/acssuschemeng.9b02336,10.1021_acssuschemeng.9b02336,Fig6_whole_figure,Fig6,Fig6,,Series_2,PEDOT_PSS,days,24.0,29.973629675252738,719.3671122060657,58,x_time_day/10.1021_acssuschemeng.9b02336/Fig6_whole_figure/accepted/10.1021_acssuschemeng.9b02336__Fig6__whole__figure__PEDOT_PSS__Series_2.csv
478,x_time_day,10.1038/nenergy.2017.102,10.1038_nenergy.2017.102,Fig4_A_pce,Fig4_A,Fig4,_A,Series_1,L-α-phosphatidylcholine,days,24.0,33.43108939499415,802.3461454798596,52,x_time_day/10.1038_nenergy.2017.102/Fig4_A_pce/accepted/10.1038_nenergy.2017.102__Fig4__A__pce__L-α-phosphatidylcholine__Series_1.csv
479,x_time_day,10.1038/s41427-018-0055-0,10.1038_s41427-018-0055-0,Fig5_A_stability_performance_curve,Fig5_A,Fig5,_A,Series_1,W_O_QDs,days,24.0,34.90907026480603,837.8176863553448,54,x_time_day/10.1038_s41427-018-0055-0/Fig5_A_stability_performance_curve/accepted/10.1038_s41427-018-0055-0__Fig5__A__stability_performance_curve__W_O_QDs__Series_1.csv
480,x_time_day,10.1038/s41560-018-0192-2,10.1038_s41560-018-0192-2,Fig5_B_statistics_plot_stability_performance_curve_pce,Fig5_B,Fig5,_B,Series_1,CsMAFA,days,24.0,29.639345505013313,711.3442921203196,48,x_time_day/10.1038_s41560-018-0192-2/Fig5_B_statistics_plot_stability_performance_curve_pce/accepted/10.1038_s41560-018-0192-2__Fig5__B__statistics_plot_stability_performance_curve_pce__CsMAFA__Series_1.csv
481,x_time_day,10.1038/s41598-018-25975-8,10.1038_s41598-018-25975-8,Fig6_A_stability_performance_curve,Fig6_A,Fig6,_A,Series_1,w_o_Cu₂O_60,days,24.0,25.0174622853631,600.4190948487144,53,x_time_day/10.1038_s41598-018-25975-8/Fig6_A_stability_performance_curve/accepted/10.1038_s41598-018-25975-8__Fig6__A__stability_performance_curve__w_o_Cu₂O_60__Series_1.csv
482,x_time_day,10.1038/s41598-024-78155-2,10.1038_s41598-024-78155-2,Fig8_C_stability_performance_curve_pce,Fig8_C,Fig8,_C,Series_1,Control,days,24.0,14.011002183549834,336.264052405196,71,x_time_day/10.1038_s41598-024-78155-2/Fig8_C_stability_performance_curve_pce/accepted/10.1038_s41598-024-78155-2__Fig8__C__stability_performance_curve_pce__Control__Series_1.csv
483,x_time_day,10.1038/s41598-024-78155-2,10.1038_s41598-024-78155-2,Fig8_C_stability_performance_curve_pce,Fig8_C,Fig8,_C,Series_2,GAI,days,24.0,13.97098798329176,335.3037115990022,70,x_time_day/10.1038_s41598-024-78155-2/Fig8_C_stability_performance_curve_pce/accepted/10.1038_s41598-024-78155-2__Fig8__C__stability_performance_curve_pce__GAI__Series_2.csv
484,x_time_day,10.1038/s41598-024-78155-2,10.1038_s41598-024-78155-2,Fig8_D_stability_performance_curve_pce,Fig8_D,Fig8,_D,Series_1,Control,days,24.0,9.992762414056013,239.82629793734432,69,x_time_day/10.1038_s41598-024-78155-2/Fig8_D_stability_performance_curve_pce/accepted/10.1038_s41598-024-78155-2__Fig8__D__stability_performance_curve_pce__Control__Series_1.csv
485,x_time_day,10.1038/s41598-024-78155-2,10.1038_s41598-024-78155-2,Fig8_D_stability_performance_curve_pce,Fig8_D,Fig8,_D,Series_2,GAI,days,24.0,9.934099594418507,238.41839026604418,68,x_time_day/10.1038_s41598-024-78155-2/Fig8_D_stability_performance_curve_pce/accepted/10.1038_s41598-024-78155-2__Fig8__D__stability_performance_curve_pce__GAI__Series_2.csv
486,x_time_day,10.1039/C9TA04366G,10.1039_C9TA04366G,Fig2_D_stability_performance_curve_eqe,Fig2_D,Fig2,_D,Series_1,PCBM,days,24.0,30.70953166745375,737.02876001889,51,x_time_day/10.1039_C9TA04366G/Fig2_D_stability_performance_curve_eqe/accepted/10.1039_C9TA04366G__Fig2__D__stability_performance_curve_eqe__PCBM__Series_1.csv
487,x_time_day,10.1039/D5SC05095B,10.1039_D5SC05095B,Fig5_I_eis_plot_stability_performance_curve_pce_device_structure,Fig5_I,Fig5,_I,Series_1,W_O_AMPM,days,24.0,48.98297021662058,1175.591285198894,48,x_time_day/10.1039_D5SC05095B/Fig5_I_eis_plot_stability_performance_curve_pce_device_structure/accepted/10.1039_D5SC05095B__Fig5__I__eis_plot_stability_performance_curve_pce_device_structure__W_O_AMPM__Series_1.csv
488,x_time_day,10.1039/c5ta06008g,10.1039_c5ta06008g,Fig4_F_stability_performance_curve_decay,Fig4_F,Fig4,_F,Series_2,Without_PEI,days,24.0,13.813343896162092,331.5202535078902,27,x_time_day/10.1039_c5ta06008g/Fig4_F_stability_performance_curve_decay/accepted/10.1039_c5ta06008g__Fig4__F__stability_performance_curve_decay__Without_PEI__Series_2.csv
489,x_time_day,10.1039/c6ee02687g,10.1039_c6ee02687g,Fig6_D_stability_performance_curve_pce,Fig6_D,Fig6,_D,Series_2,Without_ALD_AI203,days,24.0,69.56236692761831,1669.4968062628395,79,x_time_day/10.1039_c6ee02687g/Fig6_D_stability_performance_curve_pce/accepted/10.1039_c6ee02687g__Fig6__D__stability_performance_curve_pce__Without_ALD_AI203__Series_2.csv
490,x_time_day,10.1039/c6nr06670d,10.1039_c6nr06670d,Fig7_whole_stability_performance_curve_pce,Fig7,Fig7,,Series_2,ITO_PEDOT_PSS_MAPb(I1.BrJ₃_PCBM_Al,days,24.0,74.71743754325462,1793.2185010381108,71,x_time_day/10.1039_c6nr06670d/Fig7_whole_stability_performance_curve_pce/accepted/10.1039_c6nr06670d__Fig7__whole__stability_performance_curve_pce__ITO_PEDOT_PSS_MAPb(I1.BrJ₃_PCBM_Al__Series_2.csv
491,x_time_day,10.1039/c6nr07689k,10.1039_c6nr07689k,Fig10_D_stability_performance_curve,Fig10_D,Fig10,_D,Series_1,PSC-0,days,24.0,59.26137622144827,1422.2730293147586,50,x_time_day/10.1039_c6nr07689k/Fig10_D_stability_performance_curve/accepted/10.1039_c6nr07689k__Fig10__D__stability_performance_curve__PSC-0__Series_1.csv
492,x_time_day,10.1039/c6ta03164a,10.1039_c6ta03164a,Fig7_A_stability_performance_curve_pce,Fig7_A,Fig7,_A,Series_1,LP-P3HT,days,24.0,29.559246849348504,709.421924384364,47,x_time_day/10.1039_c6ta03164a/Fig7_A_stability_performance_curve_pce/accepted/10.1039_c6ta03164a__Fig7__A__stability_performance_curve_pce__LP-P3HT__Series_1.csv
493,x_time_day,10.1039/c6ta03164a,10.1039_c6ta03164a,Fig7_A_stability_performance_curve_pce,Fig7_A,Fig7,_A,Series_2,LN-P3HT,days,24.0,29.559246849348504,709.421924384364,47,x_time_day/10.1039_c6ta03164a/Fig7_A_stability_performance_curve_pce/accepted/10.1039_c6ta03164a__Fig7__A__stability_performance_curve_pce__LN-P3HT__Series_2.csv
494,x_time_day,10.1039/c6ta09174a,10.1039_c6ta09174a,Fig4_B_stability_performance_curve_pce,Fig4_B,Fig4,_B,Series_2,b,days,24.0,29.84911385625199,716.3787325500477,68,x_time_day/10.1039_c6ta09174a/Fig4_B_stability_performance_curve_pce/accepted/10.1039_c6ta09174a__Fig4__B__stability_performance_curve_pce__b__Series_2.csv
495,x_time_day,10.1039/c6ta09687e,10.1039_c6ta09687e,Fig1_C_jv_curve_stability_performance_ff,Fig1_C,Fig1,_C,Series_1,FAPbI3,days,24.0,30.425979502153908,730.2235080516938,42,x_time_day/10.1039_c6ta09687e/Fig1_C_jv_curve_stability_performance_ff/accepted/10.1039_c6ta09687e__Fig1__C__jv_curve_stability_performance_ff__FAPbI3__Series_1.csv
496,x_time_day,10.1039/c6ta09687e,10.1039_c6ta09687e,Fig1_C_jv_curve_stability_performance_ff,Fig1_C,Fig1,_C,Series_2,MAPbI3,days,24.0,9.517338498163047,228.41612395591312,14,x_time_day/10.1039_c6ta09687e/Fig1_C_jv_curve_stability_performance_ff/accepted/10.1039_c6ta09687e__Fig1__C__jv_curve_stability_performance_ff__MAPbI3__Series_2.csv
497,x_time_day,10.1039/c7nr03963h,10.1039_c7nr03963h,Fig5_whole_figure,Fig5,Fig5,,Series_2,PEDOT,days,24.0,29.697091863040733,712.7302047129776,77,x_time_day/10.1039_c7nr03963h/Fig5_whole_figure/accepted/10.1039_c7nr03963h__Fig5__whole__figure__PEDOT__Series_2.csv
498,x_time_day,10.1039/c7nr06812c,10.1039_c7nr06812c,Fig8_A_stability_performance_curve_pce,Fig8_A,Fig8,_A,Series_1,ZnO_Device,days,24.0,29.515702810434966,708.3768674504392,60,x_time_day/10.1039_c7nr06812c/Fig8_A_stability_performance_curve_pce/accepted/10.1039_c7nr06812c__Fig8__A__stability_performance_curve_pce__ZnO_Device__Series_1.csv
499,x_time_day,10.1039/c7nr07753j,10.1039_c7nr07753j,Fig5_whole_stability,Fig5,Fig5,,Series_2,Conventional_device,days,24.0,58.571688295401174,1405.7205190896282,43,x_time_day/10.1039_c7nr07753j/Fig5_whole_stability/accepted/10.1039_c7nr07753j__Fig5__whole__stability__Conventional_device__Series_2.csv
500,x_time_day,10.1039/c7se00036g,10.1039_c7se00036g,Fig5_C_stability_performance_curve_pce,Fig5_C,Fig5,_C,Series_2,Conventional_dripping,days,24.0,59.92033654933531,1438.0880771840475,132,x_time_day/10.1039_c7se00036g/Fig5_C_stability_performance_curve_pce/accepted/10.1039_c7se00036g__Fig5__C__stability_performance_curve_pce__Conventional_dripping__Series_2.csv
501,x_time_day,10.1039/c7se00080d,10.1039_c7se00080d,Fig8_D_stability_performance_curve,Fig8_D,Fig8,_D,Series_2,PSC_based_on_C-Pbl2,days,24.0,59.68901070701412,1432.5362569683389,52,x_time_day/10.1039_c7se00080d/Fig8_D_stability_performance_curve/accepted/10.1039_c7se00080d__Fig8__D__stability_performance_curve__PSC_based_on_C-Pbl2__Series_2.csv
502,x_time_day,10.1039/c7ta00894e,10.1039_c7ta00894e,Fig6_G_stability_performance_curve_pce,Fig6_G,Fig6,_G,Series_1,CH3NH3PbI3,days,24.0,29.95781862386622,718.9876469727893,43,x_time_day/10.1039_c7ta00894e/Fig6_G_stability_performance_curve_pce/accepted/10.1039_c7ta00894e__Fig6__G__stability_performance_curve_pce__CH3NH3PbI3__Series_1.csv
503,x_time_day,10.1039/c7ta00894e,10.1039_c7ta00894e,Fig6_H_stability_performance_curve_pce,Fig6_H,Fig6,_H,Series_2,CH3NH3PbI3,days,24.0,29.83991114216067,716.157867411856,43,x_time_day/10.1039_c7ta00894e/Fig6_H_stability_performance_curve_pce/accepted/10.1039_c7ta00894e__Fig6__H__stability_performance_curve_pce__CH3NH3PbI3__Series_2.csv
504,x_time_day,10.1039/c7ta06088b,10.1039_c7ta06088b,Fig6_A_stability_performance_curve_pce,Fig6_A,Fig6,_A,Series_2,perovskite_spiro-OMeTAD,days,24.0,11.08179829232439,265.9631590157853,16,x_time_day/10.1039_c7ta06088b/Fig6_A_stability_performance_curve_pce/accepted/10.1039_c7ta06088b__Fig6__A__stability_performance_curve_pce__perovskite_spiro-OMeTAD__Series_2.csv
505,x_time_day,10.1039/c7ta08947c,10.1039_c7ta08947c,Fig6_F_stability_performance_curve,Fig6_F,Fig6,_F,Series_3,unsealed_cell_from_3MAI_PbAc2._2.8H2O_by_CP,days,24.0,29.843561887814673,716.2454853075521,15,x_time_day/10.1039_c7ta08947c/Fig6_F_stability_performance_curve/accepted/10.1039_c7ta08947c__Fig6__F__stability_performance_curve__unsealed_cell_from_3MAI_PbAc2._2.8H2O_by_CP__Series_3.csv
506,x_time_day,10.1039/c7tc01973d,10.1039_c7tc01973d,Fig5_D_stability_performance_curve,Fig5_D,Fig5,_D,Series_1,Mesoporous_Pbl,days,24.0,13.683636027374726,328.40726465699345,48,x_time_day/10.1039_c7tc01973d/Fig5_D_stability_performance_curve/accepted/10.1039_c7tc01973d__Fig5__D__stability_performance_curve__Mesoporous_Pbl__Series_1.csv
507,x_time_day,10.1039/c7tc01973d,10.1039_c7tc01973d,Fig5_D_stability_performance_curve,Fig5_D,Fig5,_D,Series_2,Compact_Pbl2,days,24.0,14.037717105271001,336.90521052650405,49,x_time_day/10.1039_c7tc01973d/Fig5_D_stability_performance_curve/accepted/10.1039_c7tc01973d__Fig5__D__stability_performance_curve__Compact_Pbl2__Series_2.csv
