curve_id,qc_status,qc_reason,n_points_original,pce_max,doi,figure_label,series_id,unit_label
x_time_h/10.1039_d4ta05155f/Fig6_D_mppt_stability_performance_curve_pce/accepted/10.1039_d4ta05155f__Fig6__D__mppt_stability_performance_curve_pce__一Control__Series_1.csv,included,,13.0,0.9935332348453512,10.1039/d4ta05155f,Fig6_D,Series_1,hours
x_time_h/10.1039_d4ta08040h/Fig4_A_mppt_stability_performance_curve_pce_image/accepted/10.1039_d4ta08040h__Fig4__A__mppt_stability_performance_curve_pce_image__ea__Series_1.csv,excluded,"Too few unique time points (2) in [0,200]h window (data spans 47% of window)",2.0,,10.1039/d4ta08040h,Fig4_A,Series_1,hours
x_time_h/10.1039_d4ta08040h/Fig4_C_mppt_stability_performance_curve_pce_image/accepted/10.1039_d4ta08040h__Fig4__C__mppt_stability_performance_curve_pce_image__eA__Series_2.csv,excluded,"Too few unique time points (4) in [0,200]h window (data spans 78% of window)",4.0,,10.1039/d4ta08040h,Fig4_C,Series_2,hours
x_time_h/10.1039_d4ta08566c/Fig2_F_mppt_stability_performance_curve/accepted/10.1039_d4ta08566c__Fig2__F__mppt_stability_performance_curve__Control__Series_1.csv,included,,20.0,0.8731876862557529,10.1039/d4ta08566c,Fig2_F,Series_1,hours
x_time_h/10.1039_d4ta08811e/Fig5_G_stability_performance_curve_pce/accepted/10.1039_d4ta08811e__Fig5__G__stability_performance_curve_pce__CT__Series_3.csv,included,,29.0,0.9990755134357701,10.1039/d4ta08811e,Fig5_G,Series_3,hours
x_time_h/10.1039_d4ta08811e/Fig5_G_stability_performance_curve_pce/accepted/10.1039_d4ta08811e__Fig5__G__stability_performance_curve_pce__PEAI__Series_1.csv,included,,30.0,1.0331108555595843,10.1039/d4ta08811e,Fig5_G,Series_1,hours
x_time_h/10.1039_d4tc00466c/Fig6_A_stability_performance_curve_pce/accepted/10.1039_d4tc00466c__Fig6__A__stability_performance_curve_pce__0—2D-PVSK__Series_1.csv,included,,10.0,1.0020851205266041,10.1039/d4tc00466c,Fig6_A,Series_1,hours
x_time_h/10.1039_d5ee00524h/Fig6_I_mppt_stability_performance_curve_pce/accepted/10.1039_d5ee00524h__Fig6__I__mppt_stability_performance_curve_pce__Control__Series_2.csv,included,,10.0,0.9952791409814512,10.1039/d5ee00524h,Fig6_I,Series_2,hours
x_time_h/10.1039_d5ee01110h/Fig1_D_stability_performance_curve/accepted/10.1039_d5ee01110h__Fig1__D__stability_performance_curve__Control__Series_1.csv,included,,16.0,0.9712154797374786,10.1039/d5ee01110h,Fig1_D,Series_1,hours
x_time_h/10.1039_d5ee01110h/Fig1_E_stability_performance_curve/accepted/10.1039_d5ee01110h__Fig1__E__stability_performance_curve__Control__Series_2.csv,included,,20.0,0.9750952618049947,10.1039/d5ee01110h,Fig1_E,Series_2,hours
x_time_h/10.1039_d5ee02619a/Fig5_C_stability_performance_curve/accepted/10.1039_d5ee02619a__Fig5__C__stability_performance_curve__Control__Series_1.csv,excluded,"Too few unique time points (2) in [0,200]h window (data spans 40% of window)",2.0,,10.1039/d5ee02619a,Fig5_C,Series_1,hours
x_time_h/10.1039_d5ee03162a/Fig4_B_jv_curve_stability_performance_pce/accepted/10.1039_d5ee03162a__Fig4__B__jv_curve_stability_performance_pce__Control__Series_1.csv,included,,12.0,1.016833942005539,10.1039/d5ee03162a,Fig4_B,Series_1,hours
x_time_h/10.1039_d5ma00192g/Fig5_whole_stability_performance_curve/accepted/10.1039_d5ma00192g__Fig5__whole__stability_performance_curve__Control__Series_2.csv,included,,16.0,98.94385482384034,10.1039/d5ma00192g,Fig5,Series_2,hours
x_time_h/10.1039_d5sc04440e/Fig4_C_stability_performance_curve_pce/accepted/10.1039_d5sc04440e__Fig4__C__stability_performance_curve_pce__PTAA_Li-TFSI__Series_1.csv,included,,57.0,1.001639488796366,10.1039/d5sc04440e,Fig4_C,Series_1,hours
x_time_h/10.1063_1.5085643/Fig7_E_stability_performance_curve/accepted/10.1063_1.5085643__Fig7__E__stability_performance_curve__control__Series_1.csv,included,,19.0,0.9119537199593676,10.1063/1.5085643,Fig7_E,Series_1,hours
x_time_h/10.1063_1.5085643/Fig7_E_stability_performance_curve/accepted/10.1063_1.5085643__Fig7__E__stability_performance_curve__w_2D_perovskite__Series_2.csv,included,,20.0,0.8659777280373102,10.1063/1.5085643,Fig7_E,Series_2,hours
x_time_h/10.1063_5.0024135/Fig5_whole_stability/accepted/10.1063_5.0024135__Fig5__whole__stability__PEA__Series_1.csv,included,,14.0,11.10587604529391,10.1063/5.0024135,Fig5,Series_1,hours
x_time_h/10.1063_5.0050512/Fig4_D_stability_performance_curve_pce/accepted/10.1063_5.0050512__Fig4__D__stability_performance_curve_pce__PEDOT_PSS_MAPbI3__Series_2.csv,included,,16.0,15.034752621726266,10.1063/5.0050512,Fig4_D,Series_2,hours
x_time_h/10.1063_5.0142995/Fig4_D_stability_performance_curve_pce/accepted/10.1063_5.0142995__Fig4__D__stability_performance_curve_pce__Control_(Initial_PCE_18.68%)__Series_1.csv,included,,19.0,0.9595073065134236,10.1063/5.0142995,Fig4_D,Series_1,hours
x_time_h/10.1063_5.0142995/Fig4_D_stability_performance_curve_pce/accepted/10.1063_5.0142995__Fig4__D__stability_performance_curve_pce__DFCHAI-treated_(Initial_PCE_21.45%)__Series_2.csv,included,,19.0,0.9803950568201654,10.1063/5.0142995,Fig4_D,Series_2,hours
x_time_h/10.1088_1361-6463_aa7905/Fig6_D_chart/accepted/10.1088_1361-6463_aa7905__Fig6__D__chart__IS0S-L-1__Series_3.csv,included,,11.0,0.9779791026674982,10.1088/1361-6463_aa7905,Fig6_D,Series_3,hours
x_time_h/10.1088_1361-6463_aa7905/Fig6_D_chart/accepted/10.1088_1361-6463_aa7905__Fig6__D__chart__ISOS-0-1__Series_2.csv,included,,12.0,0.9799959779062105,10.1088/1361-6463_aa7905,Fig6_D,Series_2,hours
x_time_h/10.1088_1361-6528_aaf2ad/Fig4_B_stability_performance_curve_pce/accepted/10.1088_1361-6528_aaf2ad__Fig4__B__stability_performance_curve_pce__SnO₂__Series_2.csv,included,,34.0,13.12179993883128,10.1088/1361-6528_aaf2ad,Fig4_B,Series_2,hours
x_time_h/10.1088_1361-6528_ab10f3/Fig4_B_stability_performance_curve_pce/accepted/10.1088_1361-6528_ab10f3__Fig4__B__stability_performance_curve_pce__3D_perovskite__Series_1.csv,excluded,"Too few unique time points (5) in [0,200]h window (data spans 81% of window)",5.0,,10.1088/1361-6528_ab10f3,Fig4_B,Series_1,hours
x_time_h/10.1088_1361-6528_ab10f3/Fig4_B_stability_performance_curve_pce/accepted/10.1088_1361-6528_ab10f3__Fig4__B__stability_performance_curve_pce__BAI_1_mg_mL__Series_2.csv,excluded,"Too few unique time points (5) in [0,200]h window (data spans 81% of window)",5.0,,10.1088/1361-6528_ab10f3,Fig4_B,Series_2,hours
x_time_h/10.1109_jphotov.2016.2642639/Fig7_A_stability_performance_curve/accepted/10.1109_jphotov.2016.2642639__Fig7__A__stability_performance_curve__P3HT790nmMPT+TEOS__Series_2.csv,excluded,"Too few unique time points (6) in [0,200]h window (data spans 80% of window)",6.0,,10.1109/jphotov.2016.2642639,Fig7_A,Series_2,hours
x_time_h/10.1109_jphotov.2016.2642639/Fig7_A_stability_performance_curve/accepted/10.1109_jphotov.2016.2642639__Fig7__A__stability_performance_curve__Spiro-MeOTADreference__Series_1.csv,excluded,"Too few unique time points (6) in [0,200]h window (data spans 80% of window)",6.0,,10.1109/jphotov.2016.2642639,Fig7_A,Series_1,hours
x_time_h/10.1109_jphotov.2020.2987390/Fig4_D_stability_performance_curve_pce/accepted/10.1109_jphotov.2020.2987390__Fig4__D__stability_performance_curve_pce__MoO₃__Series_2.csv,included,,31.0,1.0181575153396951,10.1109/jphotov.2020.2987390,Fig4_D,Series_2,hours
x_time_h/10.1126_sciadv.1700106/Fig2_F_stability_performance_curve_eqe/accepted/10.1126_sciadv.1700106__Fig2__F__stability_performance_curve_eqe__PVP__Series_2.csv,excluded,"Too few unique time points (4) in [0,200]h window (data spans 80% of window)",4.0,,10.1126/sciadv.1700106,Fig2_F,Series_2,hours
x_time_h/10.1126_sciadv.1700106/Fig2_F_stability_performance_curve_eqe/accepted/10.1126_sciadv.1700106__Fig2__F__stability_performance_curve_eqe__Ref__Series_1.csv,excluded,"Too few unique time points (4) in [0,200]h window (data spans 80% of window)",4.0,,10.1126/sciadv.1700106,Fig2_F,Series_1,hours
x_time_h/10.1126_sciadv.aav2012/Fig5_B_mppt_stability_performance_curve_jsc/accepted/10.1126_sciadv.aav2012__Fig5__B__mppt_stability_performance_curve_jsc__Spiro__Series_2.csv,included,,14.0,0.9915707941806263,10.1126/sciadv.aav2012,Fig5_B,Series_2,hours
x_time_h/10.1126_sciadv.aav8925/Fig5_A_stability_performance_curve_pce/accepted/10.1126_sciadv.aav8925__Fig5__A__stability_performance_curve_pce__MAPbI3__Series_1.csv,included,,10.0,0.9687972061001587,10.1126/sciadv.aav8925,Fig5_A,Series_1,hours
x_time_h/10.1126_sciadv.aav8925/Fig5_B_stability_performance_curve_pce/accepted/10.1126_sciadv.aav8925__Fig5__B__stability_performance_curve_pce__MAPbI3__Series_2.csv,included,,19.0,0.9645063481228131,10.1126/sciadv.aav8925,Fig5_B,Series_2,hours
x_time_h/10.1126_sciadv.abd1580/Fig5_A_stability_performance_curve/accepted/10.1126_sciadv.abd1580__Fig5__A__stability_performance_curve__PSCs_with_Cu__Series_2.csv,excluded,"Too few unique time points (4) in [0,200]h window (data spans 66% of window)",4.0,,10.1126/sciadv.abd1580,Fig5_A,Series_2,hours
x_time_h/10.1126_sciadv.abd1580/Fig5_B_stability_performance_curve/accepted/10.1126_sciadv.abd1580__Fig5__B__stability_performance_curve__PSCs_with_Cu__Series_1.csv,included,,10.0,0.980488440020203,10.1126/sciadv.abd1580,Fig5_B,Series_1,hours
x_time_h/10.1126_sciadv.abd1580/Fig5_C_mppt_stability_performance_curve_pce/accepted/10.1126_sciadv.abd1580__Fig5__C__mppt_stability_performance_curve_pce__PSCs_with_Cu__Series_2.csv,included,,27.0,1.047316531714193,10.1126/sciadv.abd1580,Fig5_C,Series_2,hours
x_time_h/10.1126_sciadv.adl2063/Fig3_I_eis_plot_stability_performance_curve_voc/accepted/10.1126_sciadv.adl2063__Fig3__I__eis_plot_stability_performance_curve_voc__PEDOT_PSS__Series_2.csv,excluded,"Too few unique time points (2) in [0,200]h window (data spans 37% of window)",2.0,,10.1126/sciadv.adl2063,Fig3_I,Series_2,hours
x_time_h/10.1126_science.aai9081/Fig4_B_mppt_stability_performance_curve_pce/accepted/10.1126_science.aai9081__Fig4__B__mppt_stability_performance_curve_pce__MPP_tracking_Under_AM1.5_illumination__Series_1.csv,included,,44.0,20.76918540363219,10.1126/science.aai9081,Fig4_B,Series_1,hours
x_time_h/10.1126_science.aai9081/Fig4_B_mppt_stability_performance_curve_pce/accepted/10.1126_science.aai9081__Fig4__B__mppt_stability_performance_curve_pce__Reverse_J-V_scan__Series_2.csv,included,,44.0,20.640597807270257,10.1126/science.aai9081,Fig4_B,Series_2,hours
x_time_h/10.1126_science.aam6620/Fig4_A_stability_performance_curve_pce_2/accepted/10.1126_science.aam6620__Fig4__A__stability_performance_curve_pce_2__TiO₂_PSC__Series_2.csv,included,,69.0,0.8929571214490495,10.1126/science.aam6620,Fig4_A,Series_2,hours
x_time_h/10.1126_science.aax8018/Fig4_E_stability_performance_curve/accepted/10.1126_science.aax8018__Fig4__E__stability_performance_curve__Control__Series_1.csv,excluded,"Too few unique time points (9) in [0,200]h window (data spans 86% of window)",9.0,,10.1126/science.aax8018,Fig4_E,Series_1,hours
x_time_h/10.1126_science.aax8018/Fig4_E_stability_performance_curve/accepted/10.1126_science.aax8018__Fig4__E__stability_performance_curve__GO__Series_2.csv,excluded,"Too few unique time points (9) in [0,200]h window (data spans 86% of window)",9.0,,10.1126/science.aax8018,Fig4_E,Series_2,hours
x_time_h/10.1126_science.aaz5074/Fig4_H_mppt_stability_performance_curve_pce/accepted/10.1126_science.aaz5074__Fig4__H__mppt_stability_performance_curve_pce__Opaque_in_air_(0.06_cm²)__Series_1.csv,included,,19.0,0.9961908368665001,10.1126/science.aaz5074,Fig4_H,Series_1,hours
x_time_h/10.1126_science.aba1628/Fig3_A_spectrum/accepted/10.1126_science.aba1628__Fig3__A__spectrum__Ctrl__Series_1.csv,included,,16.0,16.307081133735252,10.1126/science.aba1628,Fig3_A,Series_1,hours
x_time_h/10.1126_science.aba1628/Fig3_A_spectrum/accepted/10.1126_science.aba1628__Fig3__A__spectrum__[BMP]+[BF4]-__Series_2.csv,included,,16.0,16.344971444939695,10.1126/science.aba1628,Fig3_A,Series_2,hours
x_time_h/10.1126_science.adg3755/Fig4_H_stability_performance_curve_pce/accepted/10.1126_science.adg3755__Fig4__H__stability_performance_curve_pce__2PACz__Series_3.csv,included,,28.0,19.338154229462205,10.1126/science.adg3755,Fig4_H,Series_3,hours
x_time_h/10.1126_science.adg3755/Fig4_H_stability_performance_curve_pce/accepted/10.1126_science.adg3755__Fig4__H__stability_performance_curve_pce__PTAA__Series_1.csv,included,,28.0,17.213339251962402,10.1126/science.adg3755,Fig4_H,Series_1,hours
x_time_h/10.1142_s179329201950022x/Fig4_E_stability_performance_curve_pce/accepted/10.1142_s179329201950022x__Fig4__E__stability_performance_curve_pce__0wt%BHT__Series_2.csv,included,,16.0,15.045746873871694,10.1142/s179329201950022x,Fig4_E,Series_2,hours
x_time_h/10.1155_2024_9417829/Fig5_I_stability_performance_curve_pce/accepted/10.1155_2024_9417829__Fig5__I__stability_performance_curve_pce__A-25°℃__Series_1.csv,included,,28.0,0.9949039952195434,10.1155/2024_9417829,Fig5_I,Series_1,hours
x_time_h/10.1360_tb-2020-1409/Fig2_C_curve/accepted/10.1360_tb-2020-1409__Fig2__C__curve__SnF₂+N₂H₅Cl__Series_2.csv,excluded,"Too few unique time points (9) in [0,200]h window (data spans 94% of window)",9.0,,10.1360/tb-2020-1409,Fig2_C,Series_2,hours
x_time_h/10.1360_tb-2020-1409/Fig2_C_curve/accepted/10.1360_tb-2020-1409__Fig2__C__curve__SnF₂__Series_1.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 83% of window)",8.0,,10.1360/tb-2020-1409,Fig2_C,Series_1,hours
x_time_h/10.26599_nre.2023.9120073/Fig4_C_pce/accepted/10.26599_nre.2023.9120073__Fig4__C__pce__ZnO__Series_1.csv,included,,31.0,1.0037499278367832,10.26599/nre.2023.9120073,Fig4_C,Series_1,hours
x_time_h/10.3390_coatings11060627/Fig3_A_stability_performance_curve/accepted/10.3390_coatings11060627__Fig3__A__stability_performance_curve__PEDOT_PSS__Series_1.csv,included,,80.0,0.9994640652038648,10.3390/coatings11060627,Fig3_A,Series_1,hours
x_time_h/10.3390_coatings13091528/Fig6_D_stability_performance_curve_pce/accepted/10.3390_coatings13091528__Fig6__D__stability_performance_curve_pce__Control__Series_1.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 78% of window)",8.0,,10.3390/coatings13091528,Fig6_D,Series_1,hours
x_time_h/10.3390_coatings13111885/Fig5_whole_pce/accepted/10.3390_coatings13111885__Fig5__whole__pce__o—pure_perovskite__Series_2.csv,included,,34.0,1.0007006457791057,10.3390/coatings13111885,Fig5,Series_2,hours
"x_time_h/10.3390_coatings13111885/Fig5_whole_pce/accepted/10.3390_coatings13111885__Fig5__whole__pce__。—MAPCl,-induced__Series_1.csv",included,,33.0,1.0055017284208094,10.3390/coatings13111885,Fig5,Series_1,hours
x_time_h/10.3390_coatings14070918/Fig6_A_stability_performance_curve/accepted/10.3390_coatings14070918__Fig6__A__stability_performance_curve__o—Cont__Series_2.csv,included,,15.0,1.0192383351574412,10.3390/coatings14070918,Fig6_A,Series_2,hours
x_time_h/10.3390_coatings9110766/Fig8_D_stability_performance_curve_pce/accepted/10.3390_coatings9110766__Fig8__D__stability_performance_curve_pce__100%_toluene__Series_1.csv,included,,46.0,0.9781384893040356,10.3390/coatings9110766,Fig8_D,Series_1,hours
x_time_h/10.3390_cryst11080933/Fig5_B_stability_performance_curve_pce/accepted/10.3390_cryst11080933__Fig5__B__stability_performance_curve_pce__Regular_PCBM__Series_1.csv,included,,12.0,1.0039790947131415,10.3390/cryst11080933,Fig5_B,Series_1,hours
x_time_h/10.3390_cryst12091194/Fig5_D_stability_performance_curve_pce/accepted/10.3390_cryst12091194__Fig5__D__stability_performance_curve_pce__0%_FAHCOO__Series_2.csv,included,,50.0,0.9992817014890397,10.3390/cryst12091194,Fig5_D,Series_2,hours
x_time_h/10.3390_cryst14090802/Fig9_D_stability_performance_curve_pce/accepted/10.3390_cryst14090802__Fig9__D__stability_performance_curve_pce__control__Series_1.csv,included,,38.0,0.9879079524520471,10.3390/cryst14090802,Fig9_D,Series_1,hours
x_time_h/10.3390_en17071629/Fig10_whole_stability/accepted/10.3390_en17071629__Fig10__whole__stability__PSCs_without_PVA__Series_2.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 98% of window)",8.0,,10.3390/en17071629,Fig10,Series_2,hours
x_time_h/10.3390_ma12101644/Fig1_F_stability_performance_curve_pce/accepted/10.3390_ma12101644__Fig1__F__stability_performance_curve_pce__Series_1__Series_1.csv,included,,23.0,0.9920838545001514,10.3390/ma12101644,Fig1_F,Series_1,hours
x_time_h/10.3390_ma13153289/Fig4_A_stability_performance_curve_pce/accepted/10.3390_ma13153289__Fig4__A__stability_performance_curve_pce__ref__Series_2.csv,excluded,"Too few unique time points (9) in [0,200]h window (data spans 89% of window)",9.0,,10.3390/ma13153289,Fig4_A,Series_2,hours
x_time_h/10.3390_ma17123002/Fig3_D_stability_performance_curve_pce/accepted/10.3390_ma17123002__Fig3__D__stability_performance_curve_pce__FACs__Series_2.csv,included,,33.0,87.16163989718731,10.3390/ma17123002,Fig3_D,Series_2,hours
x_time_h/10.3390_ma17123002/Fig3_D_stability_performance_curve_pce/accepted/10.3390_ma17123002__Fig3__D__stability_performance_curve_pce__MA__Series_1.csv,included,,35.0,91.8729601231026,10.3390/ma17123002,Fig3_D,Series_1,hours
x_time_h/10.3390_ma18020415/Fig7_whole_stability/accepted/10.3390_ma18020415__Fig7__whole__stability__without_HTL__Series_1.csv,included,,30.0,0.9975990140208812,10.3390/ma18020415,Fig7,Series_1,hours
x_time_h/10.3390_molecules26113398/Fig6_B_stability_performance_curve_pce/accepted/10.3390_molecules26113398__Fig6__B__stability_performance_curve_pce__23℃__Series_3.csv,included,,27.0,0.9919568137922501,10.3390/molecules26113398,Fig6_B,Series_3,hours
x_time_h/10.3390_molecules26113398/Fig6_B_stability_performance_curve_pce/accepted/10.3390_molecules26113398__Fig6__B__stability_performance_curve_pce__45℃__Series_2.csv,included,,26.0,0.9939599727539371,10.3390/molecules26113398,Fig6_B,Series_2,hours
x_time_h/10.3390_molecules29112557/Fig5_D_stability_performance_curve/accepted/10.3390_molecules29112557__Fig5__D__stability_performance_curve__PEDOT__Series_1.csv,included,,12.0,1.0058793965987496,10.3390/molecules29112557,Fig5_D,Series_1,hours
x_time_h/10.3390_molecules29122758/Fig5_A_stability_performance_curve/accepted/10.3390_molecules29122758__Fig5__A__stability_performance_curve__2-cation__Series_2.csv,excluded,"Too few unique time points (4) in [0,200]h window (data spans 92% of window)",4.0,,10.3390/molecules29122758,Fig5_A,Series_2,hours
x_time_h/10.3390_molecules29122758/Fig5_A_stability_performance_curve/accepted/10.3390_molecules29122758__Fig5__A__stability_performance_curve__3-cation__Series_1.csv,excluded,"Too few unique time points (4) in [0,200]h window (data spans 92% of window)",4.0,,10.3390/molecules29122758,Fig5_A,Series_1,hours
x_time_h/10.3390_molecules29122758/Fig5_A_stability_performance_curve/accepted/10.3390_molecules29122758__Fig5__A__stability_performance_curve__4-cation__Series_3.csv,excluded,"Too few unique time points (4) in [0,200]h window (data spans 92% of window)",4.0,,10.3390/molecules29122758,Fig5_A,Series_3,hours
x_time_h/10.3390_molecules29122758/Fig5_B_stability_performance_curve/accepted/10.3390_molecules29122758__Fig5__B__stability_performance_curve__2-cation__Series_1.csv,excluded,"Too few unique time points (5) in [0,200]h window (data spans 85% of window)",5.0,,10.3390/molecules29122758,Fig5_B,Series_1,hours
x_time_h/10.3390_molecules29122758/Fig5_B_stability_performance_curve/accepted/10.3390_molecules29122758__Fig5__B__stability_performance_curve__3-cation__Series_3.csv,excluded,"Too few unique time points (5) in [0,200]h window (data spans 85% of window)",5.0,,10.3390/molecules29122758,Fig5_B,Series_3,hours
x_time_h/10.3390_molecules29122758/Fig5_B_stability_performance_curve/accepted/10.3390_molecules29122758__Fig5__B__stability_performance_curve__4-cation__Series_2.csv,excluded,"Too few unique time points (4) in [0,200]h window (data spans 64% of window)",4.0,,10.3390/molecules29122758,Fig5_B,Series_2,hours
x_time_h/10.3390_molecules29122758/Fig5_C_stability_performance_curve_pce/accepted/10.3390_molecules29122758__Fig5__C__stability_performance_curve_pce__2-cation__Series_1.csv,included,,15.0,0.9983647382148075,10.3390/molecules29122758,Fig5_C,Series_1,hours
