curve_id,sample_id,source_absolute_path,source_relative_path,top_dir,doi_dir,doi,figure_folder,series_id,unit_factor_to_hours,unit_label,unit_source,y_axis_name,y_axis_unit,n_raw_points,n_unique_points_0_200h,start_time_absolute_h,end_time_absolute_h,duration_h,global_max_pce_time_relative_h,global_max_pce_value,duration_ge_200h,global_max_pce_by_200h,paper_selected_min4,main_selected_min10,selection_or_exclusion_reasons
x_time_day/10.1002_adfm.201807024/Fig6_D_pce/accepted/10.1002_adfm.201807024__Fig6__D__pce__0_MASCN__Series_1.csv,10.1002/adfm.201807024|Fig6_D_pce|10.1002_adfm.201807024__Fig6__D__pce__0_MASCN__Series_1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adfm.201807024/Fig6_D_pce/accepted/10.1002_adfm.201807024__Fig6__D__pce__0_MASCN__Series_1.csv,x_time_day/10.1002_adfm.201807024/Fig6_D_pce/accepted/10.1002_adfm.201807024__Fig6__D__pce__0_MASCN__Series_1.csv,x_time_day,10.1002_adfm.201807024,10.1002/adfm.201807024,Fig6_D_pce,Series_1,24.0,days,validation.axis.x.unit,Normalized PCE,,18,8,-1.3882370374635684,428.0615236986405,429.44976073610405,0.0,0.9967099413295936,True,True,True,False,unique_points_4_to_9_main_qc
x_time_h/10.1038_s41560-020-00721-5/Fig4_G_stability_performance_curve_pce_spectrum/accepted/10.1038_s41560-020-00721-5__Fig4__G__stability_performance_curve_pce_spectrum__MQWs__Series_1.csv,10.1038/s41560-020-00721-5|Fig4_G_stability_performance_curve_pce_spectrum|10.1038_s41560-020-00721-5__Fig4__G__stability_performance_curve_pce_spectrum__MQWs__Series_1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1038_s41560-020-00721-5/Fig4_G_stability_performance_curve_pce_spectrum/accepted/10.1038_s41560-020-00721-5__Fig4__G__stability_performance_curve_pce_spectrum__MQWs__Series_1.csv,x_time_h/10.1038_s41560-020-00721-5/Fig4_G_stability_performance_curve_pce_spectrum/accepted/10.1038_s41560-020-00721-5__Fig4__G__stability_performance_curve_pce_spectrum__MQWs__Series_1.csv,x_time_h,10.1038_s41560-020-00721-5,10.1038/s41560-020-00721-5,Fig4_G_stability_performance_curve_pce_spectrum,Series_1,1.0,h,validation.axis.x.unit,Normalized PCE,,49,9,-4.728334925125353,1098.8846100998899,1103.6129450250153,0.0,1.0071162460974765,True,True,True,False,unique_points_4_to_9_main_qc
x_time_h/10.1038_s41560-021-00802-z/Fig5_C_jv_curve_stability_performance_pce/accepted/10.1038_s41560-021-00802-z__Fig5__C__jv_curve_stability_performance_pce__Series_1__Series_1.csv,10.1038/s41560-021-00802-z|Fig5_C_jv_curve_stability_performance_pce|10.1038_s41560-021-00802-z__Fig5__C__jv_curve_stability_performance_pce__Series_1__Series_1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1038_s41560-021-00802-z/Fig5_C_jv_curve_stability_performance_pce/accepted/10.1038_s41560-021-00802-z__Fig5__C__jv_curve_stability_performance_pce__Series_1__Series_1.csv,x_time_h/10.1038_s41560-021-00802-z/Fig5_C_jv_curve_stability_performance_pce/accepted/10.1038_s41560-021-00802-z__Fig5__C__jv_curve_stability_performance_pce__Series_1__Series_1.csv,x_time_h,10.1038_s41560-021-00802-z,10.1038/s41560-021-00802-z,Fig5_C_jv_curve_stability_performance_pce,Series_1,1.0,h,validation.axis.x.unit,Normalized PCE,,54,6,1.306273129680335,1972.584145189315,1971.2778720596348,892.6541307439855,1.1795436526681908,True,False,False,False,global_max_pce_after_200h
x_time_h/10.1038_s41560-023-01205-y/Fig4_A_stability_performance_curve/accepted/10.1038_s41560-023-01205-y__Fig4__A__stability_performance_curve__(3D_CLP_2D)_spiro-OMeTAD__Series_1.csv,10.1038/s41560-023-01205-y|Fig4_A_stability_performance_curve|10.1038_s41560-023-01205-y__Fig4__A__stability_performance_curve__(3D_CLP_2D)_spiro-OMeTAD__Series_1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1038_s41560-023-01205-y/Fig4_A_stability_performance_curve/accepted/10.1038_s41560-023-01205-y__Fig4__A__stability_performance_curve__(3D_CLP_2D)_spiro-OMeTAD__Series_1.csv,x_time_h/10.1038_s41560-023-01205-y/Fig4_A_stability_performance_curve/accepted/10.1038_s41560-023-01205-y__Fig4__A__stability_performance_curve__(3D_CLP_2D)_spiro-OMeTAD__Series_1.csv,x_time_h,10.1038_s41560-023-01205-y,10.1038/s41560-023-01205-y,Fig4_A_stability_performance_curve,Series_1,1.0,h,validation.axis.x.unit,PCE,(%),130,6,14.97689688005704,5026.5752470950565,5011.598350214999,0.0,20.327775865082447,True,True,True,False,unique_points_4_to_9_main_qc
x_time_h/10.1038_s41560-023-01205-y/Fig4_B_stability_performance_curve/accepted/10.1038_s41560-023-01205-y__Fig4__B__stability_performance_curve__(3D_2D)_P3HT-spiro-OMeTAD__Series_1.csv,10.1038/s41560-023-01205-y|Fig4_B_stability_performance_curve|10.1038_s41560-023-01205-y__Fig4__B__stability_performance_curve__(3D_2D)_P3HT-spiro-OMeTAD__Series_1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1038_s41560-023-01205-y/Fig4_B_stability_performance_curve/accepted/10.1038_s41560-023-01205-y__Fig4__B__stability_performance_curve__(3D_2D)_P3HT-spiro-OMeTAD__Series_1.csv,x_time_h/10.1038_s41560-023-01205-y/Fig4_B_stability_performance_curve/accepted/10.1038_s41560-023-01205-y__Fig4__B__stability_performance_curve__(3D_2D)_P3HT-spiro-OMeTAD__Series_1.csv,x_time_h,10.1038_s41560-023-01205-y,10.1038/s41560-023-01205-y,Fig4_B_stability_performance_curve,Series_1,1.0,h,validation.axis.x.unit,Normalized PCE,,130,6,6.543635257628466,4673.738645455768,4667.19501019814,0.0,0.9986774652422639,True,True,True,False,unique_points_4_to_9_main_qc
x_time_h/10.1038_s41560-023-01205-y/Fig4_B_stability_performance_curve/accepted/10.1038_s41560-023-01205-y__Fig4__B__stability_performance_curve__(3D_CLP_2D)_P3HT-spiro-OMeTAD__Series_2.csv,10.1038/s41560-023-01205-y|Fig4_B_stability_performance_curve|10.1038_s41560-023-01205-y__Fig4__B__stability_performance_curve__(3D_CLP_2D)_P3HT-spiro-OMeTAD__Series_2,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1038_s41560-023-01205-y/Fig4_B_stability_performance_curve/accepted/10.1038_s41560-023-01205-y__Fig4__B__stability_performance_curve__(3D_CLP_2D)_P3HT-spiro-OMeTAD__Series_2.csv,x_time_h/10.1038_s41560-023-01205-y/Fig4_B_stability_performance_curve/accepted/10.1038_s41560-023-01205-y__Fig4__B__stability_performance_curve__(3D_CLP_2D)_P3HT-spiro-OMeTAD__Series_2.csv,x_time_h,10.1038_s41560-023-01205-y,10.1038/s41560-023-01205-y,Fig4_B_stability_performance_curve,Series_2,1.0,h,validation.axis.x.unit,Normalized PCE,,130,6,2.925654629567873,4670.1206648277075,4667.195010198139,0.0,0.9986774652422639,True,True,True,False,unique_points_4_to_9_main_qc
x_time_h/10.1038_s41560-023-01358-w/Fig4_F_stability_performance_curve_pce/accepted/10.1038_s41560-023-01358-w__Fig4__F__stability_performance_curve_pce__Control__Series_1.csv,10.1038/s41560-023-01358-w|Fig4_F_stability_performance_curve_pce|10.1038_s41560-023-01358-w__Fig4__F__stability_performance_curve_pce__Control__Series_1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1038_s41560-023-01358-w/Fig4_F_stability_performance_curve_pce/accepted/10.1038_s41560-023-01358-w__Fig4__F__stability_performance_curve_pce__Control__Series_1.csv,x_time_h/10.1038_s41560-023-01358-w/Fig4_F_stability_performance_curve_pce/accepted/10.1038_s41560-023-01358-w__Fig4__F__stability_performance_curve_pce__Control__Series_1.csv,x_time_h,10.1038_s41560-023-01358-w,10.1038/s41560-023-01358-w,Fig4_F_stability_performance_curve_pce,Series_1,1.0,h,validation.axis.x.unit,Normalized PCE,(%),65,9,19.694473316074152,1470.3284438140663,1450.633970497992,67.99846736709338,1.0286957922868663,True,True,True,False,unique_points_4_to_9_main_qc
x_time_h/10.1038_s41586-019-1036-3/Fig4_A_mppt_stability_performance_curve/accepted/10.1038_s41586-019-1036-3__Fig4__A__mppt_stability_performance_curve__Control__Series_2.csv,10.1038/s41586-019-1036-3|Fig4_A_mppt_stability_performance_curve|10.1038_s41586-019-1036-3__Fig4__A__mppt_stability_performance_curve__Control__Series_2,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1038_s41586-019-1036-3/Fig4_A_mppt_stability_performance_curve/accepted/10.1038_s41586-019-1036-3__Fig4__A__mppt_stability_performance_curve__Control__Series_2.csv,x_time_h/10.1038_s41586-019-1036-3/Fig4_A_mppt_stability_performance_curve/accepted/10.1038_s41586-019-1036-3__Fig4__A__mppt_stability_performance_curve__Control__Series_2.csv,x_time_h,10.1038_s41586-019-1036-3,10.1038/s41586-019-1036-3,Fig4_A_mppt_stability_performance_curve,Series_2,1.0,h,validation.axis.x.unit,Normalized PCE,,25,25,0.5948450770982987,188.2688870091825,187.6740419320842,0.0,0.9998035040164516,False,True,False,False,duration_lt_200h
x_time_h/10.1038_s41598-017-00866-6/Fig1_A_stability_performance_curve_pce/accepted/10.1038_s41598-017-00866-6__Fig1__A__stability_performance_curve_pce__under_25°C_20-25%_RH__Series_1.csv,10.1038/s41598-017-00866-6|Fig1_A_stability_performance_curve_pce|10.1038_s41598-017-00866-6__Fig1__A__stability_performance_curve_pce__under_25°C_20-25%_RH__Series_1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1038_s41598-017-00866-6/Fig1_A_stability_performance_curve_pce/accepted/10.1038_s41598-017-00866-6__Fig1__A__stability_performance_curve_pce__under_25°C_20-25%_RH__Series_1.csv,x_time_h/10.1038_s41598-017-00866-6/Fig1_A_stability_performance_curve_pce/accepted/10.1038_s41598-017-00866-6__Fig1__A__stability_performance_curve_pce__under_25°C_20-25%_RH__Series_1.csv,x_time_h,10.1038_s41598-017-00866-6,10.1038/s41598-017-00866-6,Fig1_A_stability_performance_curve_pce,Series_1,1.0,h,validation.axis.x.unit,Normalized Eff.,,58,58,-1.9332113811056075,191.0674669548475,193.00067833595313,0.0,1.003512823950645,False,True,False,False,duration_lt_200h
x_time_h/10.1038_s41598-017-00866-6/Fig1_B_xrd_pattern_stability_performance_curve/accepted/10.1038_s41598-017-00866-6__Fig1__B__xrd_pattern_stability_performance_curve__under_85°C_20-25%_RH__Series_1.csv,10.1038/s41598-017-00866-6|Fig1_B_xrd_pattern_stability_performance_curve|10.1038_s41598-017-00866-6__Fig1__B__xrd_pattern_stability_performance_curve__under_85°C_20-25%_RH__Series_1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1038_s41598-017-00866-6/Fig1_B_xrd_pattern_stability_performance_curve/accepted/10.1038_s41598-017-00866-6__Fig1__B__xrd_pattern_stability_performance_curve__under_85°C_20-25%_RH__Series_1.csv,x_time_h/10.1038_s41598-017-00866-6/Fig1_B_xrd_pattern_stability_performance_curve/accepted/10.1038_s41598-017-00866-6__Fig1__B__xrd_pattern_stability_performance_curve__under_85°C_20-25%_RH__Series_1.csv,x_time_h,10.1038_s41598-017-00866-6,10.1038/s41598-017-00866-6,Fig1_B_xrd_pattern_stability_performance_curve,Series_1,1.0,h,validation.axis.x.unit,Normalized Eff.,,57,57,-1.572036943297661,187.64151867621374,189.2135556195114,0.0,1.0012619549168258,False,True,False,False,duration_lt_200h
x_time_h/10.1038_s41598-020-79348-1/Fig4_A_stability_performance_curve_ff/accepted/10.1038_s41598-020-79348-1__Fig4__A__stability_performance_curve_ff__P__Series_3.csv,10.1038/s41598-020-79348-1|Fig4_A_stability_performance_curve_ff|10.1038_s41598-020-79348-1__Fig4__A__stability_performance_curve_ff__P__Series_3,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1038_s41598-020-79348-1/Fig4_A_stability_performance_curve_ff/accepted/10.1038_s41598-020-79348-1__Fig4__A__stability_performance_curve_ff__P__Series_3.csv,x_time_h/10.1038_s41598-020-79348-1/Fig4_A_stability_performance_curve_ff/accepted/10.1038_s41598-020-79348-1__Fig4__A__stability_performance_curve_ff__P__Series_3.csv,x_time_h,10.1038_s41598-020-79348-1,10.1038/s41598-020-79348-1,Fig4_A_stability_performance_curve_ff,Series_3,1.0,h,validation.axis.x.unit,PCE,(%),57,57,-0.24652016573131164,138.12896936576988,138.3754895315012,7.157352906801783,96.27341589347559,False,True,False,False,duration_lt_200h
x_time_h/10.1039_C9SC01697J/Fig6_E_sem_image_stability_performance_curve_photovoltaic_parameter/accepted/10.1039_C9SC01697J__Fig6__E__sem_image_stability_performance_curve_photovoltaic_parameter__Doped_Spiro-OMeTAD__Series_1.csv,10.1039/C9SC01697J|Fig6_E_sem_image_stability_performance_curve_photovoltaic_parameter|10.1039_C9SC01697J__Fig6__E__sem_image_stability_performance_curve_photovoltaic_parameter__Doped_Spiro-OMeTAD__Series_1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_C9SC01697J/Fig6_E_sem_image_stability_performance_curve_photovoltaic_parameter/accepted/10.1039_C9SC01697J__Fig6__E__sem_image_stability_performance_curve_photovoltaic_parameter__Doped_Spiro-OMeTAD__Series_1.csv,x_time_h/10.1039_C9SC01697J/Fig6_E_sem_image_stability_performance_curve_photovoltaic_parameter/accepted/10.1039_C9SC01697J__Fig6__E__sem_image_stability_performance_curve_photovoltaic_parameter__Doped_Spiro-OMeTAD__Series_1.csv,x_time_h,10.1039_C9SC01697J,10.1039/C9SC01697J,Fig6_E_sem_image_stability_performance_curve_photovoltaic_parameter,Series_1,1.0,h,validation.axis.x.unit,Normalized PCE,,57,51,2.5737368158599097,164.27179066637788,161.69805385051797,0.0,0.9969959022228243,False,True,False,False,duration_lt_200h
x_time_h/10.1039_C9TA03131F/Fig5_D_stability_performance_curve_pce/accepted/10.1039_C9TA03131F__Fig5__D__stability_performance_curve_pce__With_QDs__Series_2.csv,10.1039/C9TA03131F|Fig5_D_stability_performance_curve_pce|10.1039_C9TA03131F__Fig5__D__stability_performance_curve_pce__With_QDs__Series_2,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_C9TA03131F/Fig5_D_stability_performance_curve_pce/accepted/10.1039_C9TA03131F__Fig5__D__stability_performance_curve_pce__With_QDs__Series_2.csv,x_time_h/10.1039_C9TA03131F/Fig5_D_stability_performance_curve_pce/accepted/10.1039_C9TA03131F__Fig5__D__stability_performance_curve_pce__With_QDs__Series_2.csv,x_time_h,10.1039_C9TA03131F,10.1039/C9TA03131F,Fig5_D_stability_performance_curve_pce,Series_2,1.0,h,validation.axis.x.unit,Norm. PCE,,117,117,1.284269838613934,149.11804897103775,147.8337791324238,6.372145652259647,1.0160641095402463,False,True,False,False,duration_lt_200h
x_time_h/10.1039_C9TA03131F/Fig5_D_stability_performance_curve_pce/accepted/10.1039_C9TA03131F__Fig5__D__stability_performance_curve_pce__Without_QDs__Series_1.csv,10.1039/C9TA03131F|Fig5_D_stability_performance_curve_pce|10.1039_C9TA03131F__Fig5__D__stability_performance_curve_pce__Without_QDs__Series_1,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_C9TA03131F/Fig5_D_stability_performance_curve_pce/accepted/10.1039_C9TA03131F__Fig5__D__stability_performance_curve_pce__Without_QDs__Series_1.csv,x_time_h/10.1039_C9TA03131F/Fig5_D_stability_performance_curve_pce/accepted/10.1039_C9TA03131F__Fig5__D__stability_performance_curve_pce__Without_QDs__Series_1.csv,x_time_h,10.1039_C9TA03131F,10.1039/C9TA03131F,Fig5_D_stability_performance_curve_pce,Series_1,1.0,h,validation.axis.x.unit,Norm. PCE,,118,118,-0.24504511792838457,148.86316314494738,149.10820826287576,0.0,1.0044822852923592,False,True,False,False,duration_lt_200h
x_time_h/10.1039_D5EE03888J/Fig5_F_mppt_stability_performance_curve_pce/accepted/10.1039_D5EE03888J__Fig5__F__mppt_stability_performance_curve_pce__DMF_DMSO__Series_3.csv,10.1039/D5EE03888J|Fig5_F_mppt_stability_performance_curve_pce|10.1039_D5EE03888J__Fig5__F__mppt_stability_performance_curve_pce__DMF_DMSO__Series_3,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_D5EE03888J/Fig5_F_mppt_stability_performance_curve_pce/accepted/10.1039_D5EE03888J__Fig5__F__mppt_stability_performance_curve_pce__DMF_DMSO__Series_3.csv,x_time_h/10.1039_D5EE03888J/Fig5_F_mppt_stability_performance_curve_pce/accepted/10.1039_D5EE03888J__Fig5__F__mppt_stability_performance_curve_pce__DMF_DMSO__Series_3.csv,x_time_h,10.1039_D5EE03888J,10.1039/D5EE03888J,Fig5_F_mppt_stability_performance_curve_pce,Series_3,1.0,h,validation.axis.x.unit,Normalized PCE,,40,9,16.87805606803883,980.0869489312722,963.2088928632334,0.0,0.9423404123220962,True,True,True,False,unique_points_4_to_9_main_qc
x_time_h/10.1039_D5EE03888J/Fig5_F_mppt_stability_performance_curve_pce/accepted/10.1039_D5EE03888J__Fig5__F__mppt_stability_performance_curve_pce__DMF_NMP__Series_2.csv,10.1039/D5EE03888J|Fig5_F_mppt_stability_performance_curve_pce|10.1039_D5EE03888J__Fig5__F__mppt_stability_performance_curve_pce__DMF_NMP__Series_2,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_D5EE03888J/Fig5_F_mppt_stability_performance_curve_pce/accepted/10.1039_D5EE03888J__Fig5__F__mppt_stability_performance_curve_pce__DMF_NMP__Series_2.csv,x_time_h/10.1039_D5EE03888J/Fig5_F_mppt_stability_performance_curve_pce/accepted/10.1039_D5EE03888J__Fig5__F__mppt_stability_performance_curve_pce__DMF_NMP__Series_2.csv,x_time_h,10.1039_D5EE03888J,10.1039/D5EE03888J,Fig5_F_mppt_stability_performance_curve_pce,Series_2,1.0,h,validation.axis.x.unit,Normalized PCE,,41,9,28.918167228829248,992.1270600920625,963.2088928632332,72.24066696474253,1.020206971310507,True,True,True,False,unique_points_4_to_9_main_qc
x_time_h/10.1039_D5QM00763A/Fig11_C_stability_performance_curve_pce/accepted/10.1039_D5QM00763A__Fig11__C__stability_performance_curve_pce__o-Perovskite_Spiro-OMeTAD__Series_2.csv,10.1039/D5QM00763A|Fig11_C_stability_performance_curve_pce|10.1039_D5QM00763A__Fig11__C__stability_performance_curve_pce__o-Perovskite_Spiro-OMeTAD__Series_2,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1039_D5QM00763A/Fig11_C_stability_performance_curve_pce/accepted/10.1039_D5QM00763A__Fig11__C__stability_performance_curve_pce__o-Perovskite_Spiro-OMeTAD__Series_2.csv,x_time_h/10.1039_D5QM00763A/Fig11_C_stability_performance_curve_pce/accepted/10.1039_D5QM00763A__Fig11__C__stability_performance_curve_pce__o-Perovskite_Spiro-OMeTAD__Series_2.csv,x_time_h,10.1039_D5QM00763A,10.1039/D5QM00763A,Fig11_C_stability_performance_curve_pce,Series_2,1.0,hr,validation.axis.x.unit,Normalized PCE (%),%,48,8,7.427527265634865,1186.0716878074054,1178.6441605417706,0.0,1.0029100686238568,True,True,True,False,unique_points_4_to_9_main_qc
