array_row,curve_id,peak_time_h,peak_value,pce_0h,pce_200h,initial_gain,post_peak_drop,post_peak_nonincrease_fraction_5h,rise_then_fall_broad,rise_then_fall_medium,rise_then_fall_core,rise_then_fall_strong
894,x_time_h/10.1016_j.nanoen.2021.106445/Fig5_D_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2021.106445__Fig5__D__stability_performance_curve_pce__Control__Series_1.csv,0.0,1.0000664994819162,1.0000664994819162,0.8307065015260875,0.0,0.16935999795582868,1.0,False,False,False,False
895,x_time_h/10.1016_j.nanoen.2022.107416/Fig3_F_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2022.107416__Fig3__F__stability_performance_curve_pce__Control__Series_1.csv,0.1666666666666666,0.9999944702889362,0.999994307078414,0.8326341670414357,1.6321052220824583e-07,0.1673603032475005,0.8205128205128205,False,False,False,False
896,x_time_h/10.1016_j.nanoen.2022.107416/Fig3_G_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2022.107416__Fig3__G__stability_performance_curve_pce__Control__Series_1.csv,0.0,0.9997312805151038,0.9997312805151038,0.7859323056023196,0.0,0.2137989749127842,1.0,False,False,False,False
897,x_time_h/10.1016_j.nantod.2021.101164/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.nantod.2021.101164__Fig6__A__stability_performance_curve_pce__o—wlo__Series_1.csv,0.0,1.0,1.0,0.9226704613729311,0.0,0.07732953862706893,1.0,False,False,False,False
898,x_time_h/10.1016_j.nantod.2021.101164/Fig6_D_stability_performance_curve_pce/accepted/10.1016_j.nantod.2021.101164__Fig6__D__stability_performance_curve_pce__w_o__Series_2.csv,0.0,1.0000902540449548,1.0000902540449548,0.586160434881137,0.0,0.41392981916381777,0.975,False,False,False,False
899,x_time_h/10.1016_j.optmat.2020.110377/Fig4_whole_pce/accepted/10.1016_j.optmat.2020.110377__Fig4__whole__pce__P3HT_PEDOT_PS__Series_2.csv,0.0,0.9999822152975042,0.9999822152975042,0.3247561244972612,0.0,0.675226090800243,1.0,False,False,False,False
900,x_time_h/10.1016_j.optmat.2020.110377/Fig4_whole_pce/accepted/10.1016_j.optmat.2020.110377__Fig4__whole__pce__P3HT__Series_3.csv,0.0,1.0003716203703028,1.0003716203703028,0.38057300085082085,0.0,0.619798619519482,1.0,False,False,False,False
901,x_time_h/10.1016_j.optmat.2020.110377/Fig4_whole_pce/accepted/10.1016_j.optmat.2020.110377__Fig4__whole__pce__Spiro-OMeTAD__Series_1.csv,0.0,1.000322489985976,1.000322489985976,0.21063920072733464,0.0,0.7896832892586413,1.0,False,False,False,False
902,x_time_h/10.1016_j.optmat.2020.110794/Fig7_A_stability_performance_curve/accepted/10.1016_j.optmat.2020.110794__Fig7__A__stability_performance_curve__55__Series_2.csv,17.333333333333332,1.0001407544955876,0.9148320505359736,0.8471612411378661,0.08530870395961399,0.15297951335772153,1.0,True,True,True,True
903,x_time_h/10.1016_j.optmat.2020.110794/Fig7_A_stability_performance_curve/accepted/10.1016_j.optmat.2020.110794__Fig7__A__stability_performance_curve__RT__Series_1.csv,15.0,0.998613584305539,0.9432491021575306,0.3817993204581533,0.05536448214800849,0.6168142638473857,1.0,True,True,True,True
904,x_time_h/10.1016_j.orgel.2016.05.004/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.orgel.2016.05.004__Fig5__B__stability_performance_curve_pce__spiro-OMeTAD__Series_1.csv,0.0,1.0002566919275588,1.0002566919275588,0.47966632375829904,0.0,0.5205903681692599,1.0,False,False,False,False
905,x_time_h/10.1016_j.orgel.2018.05.030/Fig6_C_density_of_states/accepted/10.1016_j.orgel.2018.05.030__Fig6__C__density_of_states__Reference__Series_2.csv,8.5,1.0000034306149224,0.9987593225830257,0.9570967889888892,0.0012441080318966735,0.04290664162603319,1.0,False,False,False,False
906,x_time_h/10.1016_j.orgel.2018.09.045/Fig6_B_mppt_stability_performance_curve_pce/accepted/10.1016_j.orgel.2018.09.045__Fig6__B__mppt_stability_performance_curve_pce__Spiro-OMeTAD__Series_2.csv,0.0,0.9988191954039479,0.9988191954039479,0.46106529017142245,0.0,0.5377539052325255,1.0,False,False,False,False
907,x_time_h/10.1016_j.orgel.2019.03.002/Fig6_whole_stability/accepted/10.1016_j.orgel.2019.03.002__Fig6__whole__stability__C₆₀__Series_2.csv,0.0,1.0,1.0,0.8822098255575593,0.0,0.11779017444244066,1.0,False,False,False,False
908,x_time_h/10.1016_j.orgel.2019.07.004/Fig4_E_stability/accepted/10.1016_j.orgel.2019.07.004__Fig4__E__stability__CdS_PCBM__Series_1.csv,6.0,0.9999997427693192,0.999067221088362,0.951796327625968,0.0009325216809572545,0.04820341514335125,1.0,False,False,False,False
909,x_time_h/10.1016_j.orgel.2019.07.004/Fig4_E_stability/accepted/10.1016_j.orgel.2019.07.004__Fig4__E__stability__Cds__Series_2.csv,0.0,0.9999999999999998,0.9999999999999998,0.9462599033988234,0.0,0.0537400966011764,1.0,False,False,False,False
910,x_time_h/10.1016_j.orgel.2019.105396/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105396__Fig4__A__stability_performance_curve_pce__in_air__Series_1.csv,0.0,1.0000428720011418,1.0000428720011418,0.7206594916297793,0.0,0.27938338037136257,0.875,False,False,False,False
911,x_time_h/10.1016_j.orgel.2019.105573/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105573__Fig6__A__stability_performance_curve_pce__PC61BM_BIZ__Series_2.csv,15.666666666666666,0.999975349701487,0.9981787458167609,0.9791451488027691,0.0017966038847261334,0.0208302008987179,1.0,False,False,False,False
912,x_time_h/10.1016_j.orgel.2019.105573/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105573__Fig6__A__stability_performance_curve_pce__PC61BM__Series_1.csv,0.0,0.9999822048043477,0.9999822048043477,0.9509945556556388,0.0,0.0489876491487089,1.0,False,False,False,False
913,x_time_h/10.1016_j.orgel.2020.105627/Fig6_whole_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105627__Fig6__whole__stability_performance_curve_pce__w_o_NH₄F__Series_1.csv,0.0,1.0000000000000004,1.0000000000000004,0.7321090841021152,0.0,0.2678909158978853,1.0,False,False,False,False
914,x_time_h/10.1016_j.orgel.2020.105937/Fig3_E_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105937__Fig3__E__stability_performance_curve_pce__KF__Series_2.csv,0.0,1.0,1.0,0.9651424511256377,0.0,0.03485754887436232,0.95,False,False,False,False
915,x_time_h/10.1016_j.orgel.2020.105937/Fig3_E_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105937__Fig3__E__stability_performance_curve_pce__Pristine__Series_1.csv,0.0,1.0,1.0,0.9479365058705299,0.0,0.05206349412947009,1.0,False,False,False,False
916,x_time_h/10.1016_j.orgel.2020.106052/Fig4_F_stability_performance_curve/accepted/10.1016_j.orgel.2020.106052__Fig4__F__stability_performance_curve__Control__Series_2.csv,0.0,0.9999625574758412,0.9999625574758412,0.8284567053287535,0.0,0.1715058521470877,1.0,False,False,False,False
917,x_time_h/10.1016_j.orgel.2021.106310/Fig6_B_stability_performance_curve/accepted/10.1016_j.orgel.2021.106310__Fig6__B__stability_performance_curve__0_mg__Series_2.csv,61.0,0.9999868250984534,0.9813240057573619,0.976735956292502,0.018662819341091486,0.023250868805951397,1.0,True,False,False,False
918,x_time_h/10.1016_j.physb.2020.412124/Fig11_A_stability_performance_curve_pce/accepted/10.1016_j.physb.2020.412124__Fig11__A__stability_performance_curve_pce__X60WLi-TFSI__Series_1.csv,19.833333333333332,0.9999997098415484,0.9998679897454833,0.977185909139633,0.00013172009606510215,0.02281380070191541,1.0,False,False,False,False
919,x_time_h/10.1016_j.rser.2021.111608/Fig23_B_stability_performance_curve_pce/accepted/10.1016_j.rser.2021.111608__Fig23__B__stability_performance_curve_pce__PsCw_O_encapsulation__Series_2.csv,0.0,0.9997464426469894,0.9997464426469894,0.1124566420420986,0.0,0.8872898006048908,1.0,False,False,False,False
920,x_time_h/10.1016_j.rser.2021.111608/Fig25_C_stability_performance_curve_pce/accepted/10.1016_j.rser.2021.111608__Fig25__C__stability_performance_curve_pce__No_Encapsulation__Series_3.csv,0.0,0.999782211363289,0.999782211363289,0.007528145296015757,0.0,0.9922540660672733,1.0,False,False,False,False
921,x_time_h/10.1016_j.rser.2021.111608/Fig25_C_stability_performance_curve_pce/accepted/10.1016_j.rser.2021.111608__Fig25__C__stability_performance_curve_pce__Partial'_Encapsulation__Series_1.csv,0.0,0.9999143443766306,0.9999143443766306,0.9266894152703699,0.0,0.07322492910626077,1.0,False,False,False,False
922,x_time_h/10.1016_j.scib.2021.02.029/Fig4_C_stability_performance_curve/accepted/10.1016_j.scib.2021.02.029__Fig4__C__stability_performance_curve__C60__Series_2.csv,0.0,1.0002567026425242,1.0002567026425242,0.7116271578414866,0.0,0.28862954480103764,1.0,False,False,False,False
923,x_time_h/10.1016_j.solener.2016.10.003/Fig7_F_stability_performance_curve_pce/accepted/10.1016_j.solener.2016.10.003__Fig7__F__stability_performance_curve_pce__Sprayed_TiO₂__Series_1.csv,0.0,0.9997003198314905,0.9997003198314905,0.7565606721895136,0.0,0.24313964764197693,1.0,False,False,False,False
924,x_time_h/10.1016_j.solener.2019.10.080/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.10.080__Fig6__A__stability_performance_curve_pce__(a)_Spiro_-_0.04mmol__Series_2.csv,3.333333333333333,0.9997482219921928,0.9982675056762361,0.6441667282627288,0.0014807163159566983,0.355581493729464,1.0,False,False,False,False
925,x_time_h/10.1016_j.solener.2019.10.080/Fig6_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.10.080__Fig6__B__stability_performance_curve_pce__(a)_Spiro_-0.06mmol__Series_1.csv,0.0,0.9998834605345636,0.9998834605345636,0.6601777042026554,0.0,0.33970575633190814,1.0,False,False,False,False
926,x_time_h/10.1016_j.solener.2019.11.030/Fig6_E_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.11.030__Fig6__E__stability_performance_curve_pce__CH₃NH₃PbI₃_(w_o_BL)__Series_1.csv,0.0,1.0007959664524344,1.0007959664524344,0.6968206862356051,0.0,0.3039752802168293,1.0,False,False,False,False
927,x_time_h/10.1016_j.solener.2020.02.025/Fig6_B_mppt_stability_performance_curve/accepted/10.1016_j.solener.2020.02.025__Fig6__B__mppt_stability_performance_curve__CsF_SnO₂_CsFAMA_IL__Series_1.csv,95.66666666666666,1.0000408884211438,0.9999494767694209,0.9871754640181295,9.141165172288357e-05,0.012865424403014303,1.0,False,False,False,False
928,x_time_h/10.1016_j.solener.2020.02.025/Fig6_B_mppt_stability_performance_curve/accepted/10.1016_j.solener.2020.02.025__Fig6__B__mppt_stability_performance_curve__CsF_SnO₂_CsFAMA__Series_2.csv,0.0,1.0000250218573437,1.0000250218573437,0.6085528337160157,0.0,0.391472188141328,1.0,False,False,False,False
929,x_time_h/10.1016_j.solener.2020.02.085/Fig6_whole_figure/accepted/10.1016_j.solener.2020.02.085__Fig6__whole__figure__W_O_a_sandwich_structure__Series_2.csv,37.166666666666664,0.9999999999999601,0.9768515925890433,0.9817306206678555,0.023148407410916838,0.018269379332104596,1.0,False,False,False,False
930,x_time_h/10.1016_j.solener.2020.04.021/Fig5_whole_stability/accepted/10.1016_j.solener.2020.04.021__Fig5__whole__stability__Spin_coating__Series_2.csv,0.0,0.9999999999999996,0.9999999999999996,0.9214120347214869,0.0,0.07858796527851264,1.0,False,False,False,False
931,x_time_h/10.1016_j.solener.2020.05.042/Fig4_E_stability_performance_curve/accepted/10.1016_j.solener.2020.05.042__Fig4__E__stability_performance_curve__without_PEABr__Series_1.csv,0.0,1.0,1.0,0.9524651090380434,0.0,0.04753489096195662,1.0,False,False,False,False
932,x_time_h/10.1016_j.solener.2020.06.057/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.06.057__Fig7__A__stability_performance_curve_pce__Controlled__Series_1.csv,10.833333333333332,0.9999777963783836,0.9975718976318839,0.8609508408112898,0.0024058987464996573,0.13902695556709377,1.0,False,False,False,False
933,x_time_h/10.1016_j.solener.2020.07.050/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.07.050__Fig4__A__stability_performance_curve_pce__PCBM_Ag__Series_2.csv,0.0,0.9997546935939202,0.9997546935939202,0.503224604457779,0.0,0.4965300891361413,1.0,False,False,False,False
934,x_time_h/10.1016_j.solener.2020.07.050/Fig4_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.07.050__Fig4__B__stability_performance_curve_pce__PCBM_Ag__Series_1.csv,0.0,0.9999246654168285,0.9999246654168285,0.7179442099942667,0.0,0.2819804554225618,1.0,False,False,False,False
935,x_time_h/10.1016_j.solener.2020.12.002/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.12.002__Fig5__B__stability_performance_curve_pce__H2O-SnO2$__Series_1.csv,0.0,1.000804652397053,1.000804652397053,0.9118233143153341,0.0,0.08898133808171893,1.0,False,False,False,False
936,x_time_h/10.1016_j.solener.2021.02.035/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2021.02.035__Fig6__A__stability_performance_curve_pce__Series_1__Series_1.csv,0.0,1.0,1.0,0.890225069645607,0.0,0.10977493035439301,1.0,False,False,False,False
937,x_time_h/10.1016_j.solener.2021.06.001/Fig7_D_stability_performance_curve_pce/accepted/10.1016_j.solener.2021.06.001__Fig7__D__stability_performance_curve_pce__Control__Series_2.csv,6.333333333333333,0.9998959748885003,0.9973712135522216,0.8172313779541092,0.002524761336278769,0.1826645969343912,1.0,False,False,False,False
938,x_time_h/10.1016_j.solmat.2015.09.054/Fig9_whole_figure/accepted/10.1016_j.solmat.2015.09.054__Fig9__whole__figure__ZnO-SnO₂__Series_2.csv,53.166666666666664,0.9999988511428229,0.9265311865037928,0.8737904671814328,0.0734676646390301,0.1262083839613901,1.0,True,True,True,True
939,x_time_h/10.1016_j.solmat.2019.110130/Fig8_A_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110130__Fig8__A__stability_performance_curve_pce__PS0__Series_1.csv,0.0,1.0004701006947063,1.0004701006947063,0.6097898829937208,0.0,0.3906802177009855,0.975,False,False,False,False
940,x_time_h/10.1016_j.solmat.2019.110130/Fig8_A_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110130__Fig8__A__stability_performance_curve_pce__PS1__Series_2.csv,0.0,0.9999999999999998,0.9999999999999998,0.7688850257349082,0.0,0.23111497426509153,1.0,False,False,False,False
941,x_time_h/10.1016_j.solmat.2019.110297/Fig6_F_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110297__Fig6__F__stability_performance_curve_pce__control_device__Series_3.csv,0.0,1.0003898422916297,1.0003898422916297,0.6039722615145493,0.0,0.39641758077708045,1.0,False,False,False,False
942,x_time_h/10.1016_j.solmat.2019.110351/Fig11_whole_figure/accepted/10.1016_j.solmat.2019.110351__Fig11__whole__figure__PEDOT_PSS__Series_1.csv,4.5,0.9999997617775692,0.9995868228189296,0.9760508387251793,0.00041293895863958596,0.023948923052389937,1.0,False,False,False,False
943,x_time_h/10.1016_j.solmat.2020.110407/Fig12_whole_sem_image_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110407__Fig12__whole__sem_image_stability_performance_curve_pce__Modified_PSCs_with_GQDs__Series_1.csv,0.0,0.9999800730833202,0.9999800730833202,0.9347759874538444,0.0,0.06520408562947577,1.0,False,False,False,False
944,x_time_h/10.1016_j.solmat.2020.110407/Fig12_whole_sem_image_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110407__Fig12__whole__sem_image_stability_performance_curve_pce__Unmodified_PSCs__Series_2.csv,0.0,0.9999986657169349,0.9999986657169349,0.7446988603501555,0.0,0.2552998053667793,1.0,False,False,False,False
945,x_time_h/10.1016_j.solmat.2020.110460/Fig4_whole_pce/accepted/10.1016_j.solmat.2020.110460__Fig4__whole__pce__HTM-free__Series_2.csv,34.5,0.9993923495476992,0.9643380653107373,0.9876318733535916,0.035054284236961886,0.011760476194107583,0.6363636363636364,False,False,False,False
946,x_time_h/10.1016_j.solmat.2020.110862/Fig5_D_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110862__Fig5__D__stability_performance_curve_pce__Reference__Series_1.csv,0.0,1.0000254850923087,1.0000254850923087,0.664199519421583,0.0,0.33582596567072576,0.975,False,False,False,False
947,x_time_h/10.1016_j.solmat.2020.110862/Fig5_D_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110862__Fig5__D__stability_performance_curve_pce__With_IR-P__Series_2.csv,0.0,1.0,1.0,0.8144366386623488,0.0,0.18556336133765117,1.0,False,False,False,False
948,x_time_h/10.1016_j.solmat.2021.111278/Fig5_A_curve/accepted/10.1016_j.solmat.2021.111278__Fig5__A__curve__Cu_cathode__Series_2.csv,0.0,0.9969595398920307,0.9969595398920307,0.05356346287675891,0.0,0.9433960770152717,1.0,False,False,False,False
949,x_time_h/10.1016_j.surfin.2021.101213/Fig5_A_stability_performance_curve_pce/accepted/10.1016_j.surfin.2021.101213__Fig5__A__stability_performance_curve_pce__Control__Series_1.csv,0.0,0.9999822254248417,0.9999822254248417,0.9386323256433615,0.0,0.0613498997814802,1.0,False,False,False,False
950,x_time_h/10.1016_j.surfin.2021.101213/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.surfin.2021.101213__Fig5__B__stability_performance_curve_pce__Control__Series_1.csv,0.0,0.9999615629255928,0.9999615629255928,0.7840047198569344,0.0,0.21595684306865837,1.0,False,False,False,False
951,x_time_h/10.1016_j.synthmet.2020.116428/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.synthmet.2020.116428__Fig6__A__stability_performance_curve_pce__WithoutPMMA__Series_1.csv,26.5,1.0001075430881334,0.9999999999999998,0.9348132309441358,0.00010754308813365476,0.06529431214399761,1.0,False,False,False,False
952,x_time_h/10.1016_j.xcrp.2020.100224/Fig5_A_stability_performance_curve/accepted/10.1016_j.xcrp.2020.100224__Fig5__A__stability_performance_curve__control__Series_1.csv,0.0,1.0000554195330882,1.0000554195330882,0.7490461061667533,0.0,0.2510093133663349,1.0,False,False,False,False
953,x_time_h/10.1016_j.xcrp.2021.100475/Fig4_E_stability_performance_curve_pce/accepted/10.1016_j.xcrp.2021.100475__Fig4__E__stability_performance_curve_pce__Without_[Bcim][TFSI]__Series_1.csv,0.0,0.9998352016675072,0.9998352016675072,0.7534361441666805,0.0,0.2463990575008267,1.0,False,False,False,False
954,x_time_h/10.1021_acs.chemmater.0c00995/Fig6_E_xrd_pattern_stability_performance_curve_pce_spectrum/accepted/10.1021_acs.chemmater.0c00995__Fig6__E__xrd_pattern_stability_performance_curve_pce_spectrum__MAPI_PSC__Series_2.csv,0.0,0.9996873538469593,0.9996873538469593,0.27425163164275507,0.0,0.7254357222042043,1.0,False,False,False,False
955,x_time_h/10.1021_acs.chemmater.1c00662/Fig4_B_stability_performance_curve_pce/accepted/10.1021_acs.chemmater.1c00662__Fig4__B__stability_performance_curve_pce__PCBM_PDINO__Series_1.csv,0.0,0.9999694836851869,0.9999694836851869,0.5040785400539486,0.0,0.4958909436312383,1.0,False,False,False,False
956,x_time_h/10.1021_acs.chemmater.1c01436/Fig6_C_stability_performance_curve_pce_pattern/accepted/10.1021_acs.chemmater.1c01436__Fig6__C__stability_performance_curve_pce_pattern__Pristine__Series_1.csv,0.0,1.0000040628799745,1.0000040628799745,0.8183386329525181,0.0,0.18166542992745638,1.0,False,False,False,False
