curve_id,axis_valid,audit_reasons,source_file,doi,record,series_name,x_name,x_unit,y_name,y_unit,time_factor_to_hours,n_unique_points,duration_hours,x_min_original,x_max_original,y_min_original,y_max_original,final_class,strict_topology_match,strict_class,rule_ensemble_stability,confidence_level,review_recommended,final_status
10.1016_j.jpowsour.2021.229909_Fig7_B_stability_performance_curve_f290691e85,True,,lab/data_all/x_time_day/10.1016_j.jpowsour.2021.229909/Fig7_B_stability_performance_curve/accepted/10.1016_j.jpowsour.2021.229909__Fig7__B__stability_performance_curve__ZnO__Series_1.csv,10.1016/j.jpowsour.2021.229909,Fig7_B_stability_performance_curve,10.1016_j.jpowsour.2021.229909__Fig7__B__stability_performance_curve__ZnO__Series_1,Time,days,Normalized PCE,,24.0,83,429.51772980785734,-0.078584542099974,17.817987533227413,0.7985817888150946,1.0029286031026134,,,,,,,insufficient_duration_for_selected_window
10.1039_d0ta01255f_Fig7_B_stability_performance_curve_1cfadb4304,True,,lab/data_all/x_time_h/10.1039_d0ta01255f/Fig7_B_stability_performance_curve/accepted/10.1039_d0ta01255f__Fig7__B__stability_performance_curve__Control__Series_2.csv,10.1039/d0ta01255f,Fig7_B_stability_performance_curve,10.1039_d0ta01255f__Fig7__B__stability_performance_curve__Control__Series_2,Time,(h),Normalized PCE,(a.u.),1.0,46,953.8388141477122,29.899961073364096,983.7387752210764,0.8163930417233747,0.9980594892987322,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1039_d0tc04186f_Fig7_B_stability_performance_curve_f649e8ad28,True,,lab/data_all/x_time_day/10.1039_d0tc04186f/Fig7_B_stability_performance_curve/accepted/10.1039_d0tc04186f__Fig7__B__stability_performance_curve__Pristine__Series_1.csv,10.1039/d0tc04186f,Fig7_B_stability_performance_curve,10.1039_d0tc04186f__Fig7__B__stability_performance_curve__Pristine__Series_1,Time,(day),Normalized PCE,,24.0,32,1334.9992217329925,0.665787231793928,56.29075480400195,0.4013435528115515,0.9995258076046052,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1002_aenm.201600920_Fig7_B_stability_performance_curve_jsc_ad6820d394,True,,lab/data_all/x_time_h/10.1002_aenm.201600920/Fig7_B_stability_performance_curve_jsc/accepted/10.1002_aenm.201600920__Fig7__B__stability_performance_curve_jsc__Spiro__Series_2.csv,10.1002/aenm.201600920,Fig7_B_stability_performance_curve_jsc,10.1002_aenm.201600920__Fig7__B__stability_performance_curve_jsc__Spiro__Series_2,Time (hours),(hours),"Efficiency, η (%)",(%),1.0,72,550.4141567502381,0.5929746583533984,551.0071314085916,12.368946548670928,13.536944463552189,IFO-Bridge,True,IFO-Bridge,0.49,low_review,True,classified_strict_topology
10.1002_adfm.201901296_Fig7_B_stability_performance_curve_pce_95f686edaa,True,,lab/data_all/x_time_h/10.1002_adfm.201901296/Fig7_B_stability_performance_curve_pce/accepted/10.1002_adfm.201901296__Fig7__B__stability_performance_curve_pce__Doped_Spiro-OMeTAD__Series_1.csv,10.1002/adfm.201901296,Fig7_B_stability_performance_curve_pce,10.1002_adfm.201901296__Fig7__B__stability_performance_curve_pce__Doped_Spiro-OMeTAD__Series_1,Time,(h),Normalized PCE,,1.0,58,499.9452924264201,2.670823728300064,502.6161161547202,0.7654805180047584,1.0039023108435083,,,,,,,insufficient_duration_for_selected_window
10.1002_adfm.202101163_Fig7_B_stability_performance_curve_pce_1ac5a3ffe4,True,,lab/data_all/x_time_h/10.1002_adfm.202101163/Fig7_B_stability_performance_curve_pce/accepted/10.1002_adfm.202101163__Fig7__B__stability_performance_curve_pce__FAPbl3__Series_1.csv,10.1002/adfm.202101163,Fig7_B_stability_performance_curve_pce,10.1002_adfm.202101163__Fig7__B__stability_performance_curve_pce__FAPbl3__Series_1,Time (h),(h),PCE (n.u.),(n.u.),1.0,65,108.71371973564558,0.3889743889731925,109.10269412461878,0.1092506318973109,0.9769643847226314,,,,,,,insufficient_duration_for_selected_window
10.1002_admi.202101463_Fig7_B_stability_performance_curve_pce_d1b5a021b7,True,,lab/data_all/x_time_day/10.1002_admi.202101463/Fig7_B_stability_performance_curve_pce/accepted/10.1002_admi.202101463__Fig7__B__stability_performance_curve_pce__Pristine__Series_1.csv,10.1002/admi.202101463,Fig7_B_stability_performance_curve_pce,10.1002_admi.202101463__Fig7__B__stability_performance_curve_pce__Pristine__Series_1,Time,(days),Normalized PCE,,24.0,25,288.83774955647584,-0.105107581857835,11.929798649661992,0.3973468052486578,1.0024705108445546,,,,,,,insufficient_duration_for_selected_window
10.1007_s12274-021-3408-x_Fig7_B_stability_performance_curve_pce_b944086a35,True,,lab/data_all/x_time_h/10.1007_s12274-021-3408-x/Fig7_B_stability_performance_curve_pce/accepted/10.1007_s12274-021-3408-x__Fig7__B__stability_performance_curve_pce__Control__Series_1.csv,10.1007/s12274-021-3408-x,Fig7_B_stability_performance_curve_pce,10.1007_s12274-021-3408-x__Fig7__B__stability_performance_curve_pce__Control__Series_1,Time,(h),Normalized PCE,(%),1.0,39,312.680073223046,-1.348718068167237,311.3313551548788,0.2607306941806756,1.0000805043700065,,,,,,,insufficient_duration_for_selected_window
10.1016_j.ceramint.2020.07.260_Fig7_B_stability_performance_curve_pce_eef7dbe1e1,True,,lab/data_all/x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_B_stability_performance_curve_pce/accepted/10.1016_j.ceramint.2020.07.260__Fig7__B__stability_performance_curve_pce__Cell_A__Series_3.csv,10.1016/j.ceramint.2020.07.260,Fig7_B_stability_performance_curve_pce,10.1016_j.ceramint.2020.07.260__Fig7__B__stability_performance_curve_pce__Cell_A__Series_3,Aging time (day),(day),Normalized PCE,,24.0,66,1412.5991633061824,0.5289827789268635,59.38728125001779,0.217135750514842,0.9500718841838672,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1016_j.ceramint.2020.07.260_Fig7_B_stability_performance_curve_pce_b3fb8f69c9,True,,lab/data_all/x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_B_stability_performance_curve_pce/accepted/10.1016_j.ceramint.2020.07.260__Fig7__B__stability_performance_curve_pce__Cell_B__Series_2.csv,10.1016/j.ceramint.2020.07.260,Fig7_B_stability_performance_curve_pce,10.1016_j.ceramint.2020.07.260__Fig7__B__stability_performance_curve_pce__Cell_B__Series_2,Aging time (day),(day),Normalized PCE,,24.0,64,1328.2648848998429,3.252277185798235,58.59664738995836,0.6616734556474337,0.9390502881888442,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1016_j.jallcom.2020.155460_Fig7_B_stability_performance_curve_pce_a5ac42339a,True,,lab/data_all/x_time_day/10.1016_j.jallcom.2020.155460/Fig7_B_stability_performance_curve_pce/accepted/10.1016_j.jallcom.2020.155460__Fig7__B__stability_performance_curve_pce__−-p-In203__Series_1.csv,10.1016/j.jallcom.2020.155460,Fig7_B_stability_performance_curve_pce,10.1016_j.jallcom.2020.155460__Fig7__B__stability_performance_curve_pce__−-p-In203__Series_1,Time,Day,Normalized PCE,,24.0,57,744.9360489002413,-0.1844750285485403,30.85452700896152,0.5661358212752119,1.0029193490736523,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1016_j.jallcom.2021.161247_Fig7_B_stability_performance_curve_pce_e78a45857a,True,,lab/data_all/x_time_day/10.1016_j.jallcom.2021.161247/Fig7_B_stability_performance_curve_pce/accepted/10.1016_j.jallcom.2021.161247__Fig7__B__stability_performance_curve_pce__Pristine__Series_2.csv,10.1016/j.jallcom.2021.161247,Fig7_B_stability_performance_curve_pce,10.1016_j.jallcom.2021.161247__Fig7__B__stability_performance_curve_pce__Pristine__Series_2,Time,(day),Normalized efficiency,,24.0,66,339.29859792795975,0.882424799353382,15.01986637968504,0.0444339532319193,1.0015099836367836,,,,,,,insufficient_duration_for_selected_window
10.1016_j.nanoen.2019.05.072_Fig7_B_stability_performance_curve_pce_1d8c3b0f83,True,,lab/data_all/x_time_h/10.1016_j.nanoen.2019.05.072/Fig7_B_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.05.072__Fig7__B__stability_performance_curve_pce__GO__Series_2.csv,10.1016/j.nanoen.2019.05.072,Fig7_B_stability_performance_curve_pce,10.1016_j.nanoen.2019.05.072__Fig7__B__stability_performance_curve_pce__GO__Series_2,Time,(h),PCE (Normalized),,1.0,73,478.3601207130972,10.696779770021209,489.05690048311845,0.6900723042691875,0.9973588307611886,,,,,,,insufficient_duration_for_selected_window
10.1016_j.solener.2019.02.020_Fig7_B_stability_performance_curve_pce_53bd49f817,True,,lab/data_all/x_time_day/10.1016_j.solener.2019.02.020/Fig7_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.02.020__Fig7__B__stability_performance_curve_pce__EA__Series_2.csv,10.1016/j.solener.2019.02.020,Fig7_B_stability_performance_curve_pce,10.1016_j.solener.2019.02.020__Fig7__B__stability_performance_curve_pce__EA__Series_2,Time,(day),Normalized PCE,(a.u.),24.0,72,702.5692775407551,0.2361933438565024,29.50991324138797,0.7479372314677021,0.999279519309906,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1016_j.solener.2019.02.020_Fig7_B_stability_performance_curve_pce_65a8cfa6e0,True,,lab/data_all/x_time_day/10.1016_j.solener.2019.02.020/Fig7_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.02.020__Fig7__B__stability_performance_curve_pce__EI12__Series_1.csv,10.1016/j.solener.2019.02.020,Fig7_B_stability_performance_curve_pce,10.1016_j.solener.2019.02.020__Fig7__B__stability_performance_curve_pce__EI12__Series_1,Time,(day),Normalized PCE,(a.u.),24.0,73,712.464619477949,0.1537321610465545,29.83975797262776,0.602694352017904,0.9972193366226748,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1016_j.solener.2019.02.020_Fig7_B_stability_performance_curve_pce_9811b1a4e3,True,,lab/data_all/x_time_day/10.1016_j.solener.2019.02.020/Fig7_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.02.020__Fig7__B__stability_performance_curve_pce__IPA__Series_3.csv,10.1016/j.solener.2019.02.020,Fig7_B_stability_performance_curve_pce,10.1016_j.solener.2019.02.020__Fig7__B__stability_performance_curve_pce__IPA__Series_3,Time,(day),Normalized PCE,(a.u.),24.0,44,425.4997032993306,0.1537321610465545,17.88288646518533,0.4873241215329579,0.9982494279662903,,,,,,,insufficient_duration_for_selected_window
10.1021_acs.chemmater.8b02002_Fig7_B_stability_performance_curve_pce_109c89c5d1,True,,lab/data_all/x_time_h/10.1021_acs.chemmater.8b02002/Fig7_B_stability_performance_curve_pce/accepted/10.1021_acs.chemmater.8b02002__Fig7__B__stability_performance_curve_pce__FAI__Series_3.csv,10.1021/acs.chemmater.8b02002,Fig7_B_stability_performance_curve_pce,10.1021_acs.chemmater.8b02002__Fig7__B__stability_performance_curve_pce__FAI__Series_3,Time,h,Normalized PCE,,1.0,57,741.328795546423,1.5559843446397394,742.8847798910627,0.7621085649864714,1.013918658869332,IFO-Slope,False,unresolved_other_shape,1.0,unresolved_other_shape,True,assigned_four_way_but_unresolved_topology
10.1021_acsaem.0c02213_Fig7_B_stability_performance_curve_pce_6428e02d5c,True,,lab/data_all/x_time_h/10.1021_acsaem.0c02213/Fig7_B_stability_performance_curve_pce/accepted/10.1021_acsaem.0c02213__Fig7__B__stability_performance_curve_pce__Standard(30NR-D)__Series_2.csv,10.1021/acsaem.0c02213,Fig7_B_stability_performance_curve_pce,10.1021_acsaem.0c02213__Fig7__B__stability_performance_curve_pce__Standard(30NR-D)__Series_2,Aging time (h),(h),Normalized PCE (%),(%),1.0,66,720.2483459336574,-8.376299433025324,711.8720465006321,0.7322750993052651,1.0070836296948222,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1021_acsami.0c05527_Fig7_B_stability_performance_curve_pce_1f8d544659,True,,lab/data_all/x_time_day/10.1021_acsami.0c05527/Fig7_B_stability_performance_curve_pce/accepted/10.1021_acsami.0c05527__Fig7__B__stability_performance_curve_pce__Sn-based__Series_1.csv,10.1021/acsami.0c05527,Fig7_B_stability_performance_curve_pce,10.1021_acsami.0c05527__Fig7__B__stability_performance_curve_pce__Sn-based__Series_1,Time (day),day,Normalized PCE,,24.0,72,525.8669260591001,0.0211085015975371,21.93223042072671,0.770442104140457,1.0014286897421203,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1021_acsomega.4c02656_Fig7_B_stability_performance_curve_pce_1b23bc9358,True,,lab/data_all/x_time_day/10.1021_acsomega.4c02656/Fig7_B_stability_performance_curve_pce/accepted/10.1021_acsomega.4c02656__Fig7__B__stability_performance_curve_pce__Control__Series_2.csv,10.1021/acsomega.4c02656,Fig7_B_stability_performance_curve_pce,10.1021_acsomega.4c02656__Fig7__B__stability_performance_curve_pce__Control__Series_2,Time,(day),PCE,(%),24.0,62,4011.87377141757,-0.080744790010069,167.08066235238869,13.944421566587932,18.683621413944064,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1039_c7ta09716f_Fig7_B_stability_performance_curve_pce_c4268c038e,True,,lab/data_all/x_time_h/10.1039_c7ta09716f/Fig7_B_stability_performance_curve_pce/accepted/10.1039_c7ta09716f__Fig7__B__stability_performance_curve_pce__PEDOT_PSS__Series_1.csv,10.1039/c7ta09716f,Fig7_B_stability_performance_curve_pce,10.1039_c7ta09716f__Fig7__B__stability_performance_curve_pce__PEDOT_PSS__Series_1,Time,(hour),Normalized PCE,,1.0,56,129.94891957620203,-1.4695465904472726,128.47937298575476,0.5042464812539913,1.0019990034733732,,,,,,,insufficient_duration_for_selected_window
10.1039_c8nr00152a_Fig7_B_stability_performance_curve_pce_ee3da78830,True,,lab/data_all/x_time_h/10.1039_c8nr00152a/Fig7_B_stability_performance_curve_pce/accepted/10.1039_c8nr00152a__Fig7__B__stability_performance_curve_pce__FA__Series_3.csv,10.1039/c8nr00152a,Fig7_B_stability_performance_curve_pce,10.1039_c8nr00152a__Fig7__B__stability_performance_curve_pce__FA__Series_3,Time (hours),hours,Normalized PCE,,1.0,19,271.9515604273045,15.149704274070077,287.1012647013746,0.7154269734266763,0.9992056021563612,,,,,,,insufficient_duration_for_selected_window
10.1039_c9tc01741k_Fig7_B_stability_performance_curve_pce_790aaa04b7,True,,lab/data_all/x_time_h/10.1039_c9tc01741k/Fig7_B_stability_performance_curve_pce/accepted/10.1039_c9tc01741k__Fig7__B__stability_performance_curve_pce__PC₆₁BM__Series_1.csv,10.1039/c9tc01741k,Fig7_B_stability_performance_curve_pce,10.1039_c9tc01741k__Fig7__B__stability_performance_curve_pce__PC₆₁BM__Series_1,Time (h),h,Normalized PCE (%),%,1.0,74,148.16966219466224,-0.93402861391435,147.2356335807479,0.743567880778282,1.0023550852599064,,,,,,,insufficient_duration_for_selected_window
10.1039_d1ra01236c_Fig7_B_stability_performance_curve_pce_5891a85406,True,,lab/data_all/x_time_h/10.1039_d1ra01236c/Fig7_B_stability_performance_curve_pce/accepted/10.1039_d1ra01236c__Fig7__B__stability_performance_curve_pce__0%__Series_2.csv,10.1039/d1ra01236c,Fig7_B_stability_performance_curve_pce,10.1039_d1ra01236c__Fig7__B__stability_performance_curve_pce__0%__Series_2,Time,(h),Normalized PCE,,1.0,30,242.58054647478062,26.57912208413772,269.1596685589183,0.126881545279663,0.9495683826990104,,,,,,,insufficient_duration_for_selected_window
10.1039_d1ra01236c_Fig7_B_stability_performance_curve_pce_2237295cee,True,,lab/data_all/x_time_h/10.1039_d1ra01236c/Fig7_B_stability_performance_curve_pce/accepted/10.1039_d1ra01236c__Fig7__B__stability_performance_curve_pce__5%__Series_1.csv,10.1039/d1ra01236c,Fig7_B_stability_performance_curve_pce,10.1039_d1ra01236c__Fig7__B__stability_performance_curve_pce__5%__Series_1,Time,(h),Normalized PCE,,1.0,58,476.79624651939633,15.70482172492342,492.50106824431975,0.7651373284664615,0.9702909730622182,,,,,,,insufficient_duration_for_selected_window
10.1039_d4ra08786k_Fig7_B_stability_performance_curve_pce_36adb97ac5,True,,lab/data_all/x_time_h/10.1039_d4ra08786k/Fig7_B_stability_performance_curve_pce/accepted/10.1039_d4ra08786k__Fig7__B__stability_performance_curve_pce__Untreated_Initial_PCE_=_16.51%__Series_2.csv,10.1039/d4ra08786k,Fig7_B_stability_performance_curve_pce,10.1039_d4ra08786k__Fig7__B__stability_performance_curve_pce__Untreated_Initial_PCE_=_16.51%__Series_2,Time,(h),PCE,(%),1.0,16,132.4038058197716,2.843547853529188,135.24735367330078,11.839644769512349,16.543305286031426,,,,,,,insufficient_duration_for_selected_window
10.1021_acsami.8b04003_Fig7_B_stability_performance_curve_retention_86aa58025b,True,,lab/data_all/x_time_h/10.1021_acsami.8b04003/Fig7_B_stability_performance_curve_retention/accepted/10.1021_acsami.8b04003__Fig7__B__stability_performance_curve_retention__YN1__Series_2.csv,10.1021/acsami.8b04003,Fig7_B_stability_performance_curve_retention,10.1021_acsami.8b04003__Fig7__B__stability_performance_curve_retention__YN1__Series_2,Time,(h),PCE,(%),1.0,76,989.1518374345326,0.0100379516281634,989.1618753861608,7.8911596533347,17.914144880776803,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1007_s40843-020-1383-3_Fig7_B_stability_performance_curve_voc_4314158667,True,,lab/data_all/x_time_h/10.1007_s40843-020-1383-3/Fig7_B_stability_performance_curve_voc/accepted/10.1007_s40843-020-1383-3__Fig7__B__stability_performance_curve_voc__EACI-0%__Series_2.csv,10.1007/s40843-020-1383-3,Fig7_B_stability_performance_curve_voc,10.1007_s40843-020-1383-3__Fig7__B__stability_performance_curve_voc__EACI-0%__Series_2,Time,(h),Normalized PCE,(%),1.0,61,962.2608917593552,3.246324969622179,965.5072167289774,32.81722625516697,99.61668143334931,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1021_acsami.8b18200_Fig7_C_eqe_a379fd9987,True,,lab/data_all/x_time_day/10.1021_acsami.8b18200/Fig7_C_eqe/accepted/10.1021_acsami.8b18200__Fig7__C__eqe__NiO_(No_PVP)__Series_2.csv,10.1021/acsami.8b18200,Fig7_C_eqe,10.1021_acsami.8b18200__Fig7__C__eqe__NiO_(No_PVP)__Series_2,Time,days,PCE,normalized,24.0,42,2376.904052651327,-0.8768792474249487,98.160789613047,0.7629873898931673,0.9970866469219896,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1021_acsami.8b18200_Fig7_C_eqe_f3430d2a10,True,,lab/data_all/x_time_day/10.1021_acsami.8b18200/Fig7_C_eqe/accepted/10.1021_acsami.8b18200__Fig7__C__eqe__PEDOT_PSS(NoPVP)__Series_1.csv,10.1021/acsami.8b18200,Fig7_C_eqe,10.1021_acsami.8b18200__Fig7__C__eqe__PEDOT_PSS(NoPVP)__Series_1,Time,days,PCE,normalized,24.0,39,2202.984243920742,0.8140077819001803,92.60501794526442,0.1075094702124646,0.7602332809869459,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1002_solr.202101103_Fig7_C_pce_3c4907c8ec,True,,lab/data_all/x_time_h/10.1002_solr.202101103/Fig7_C_pce/accepted/10.1002_solr.202101103__Fig7__C__pce__MAGA_without_NH₄Br__Series_1.csv,10.1002/solr.202101103,Fig7_C_pce,10.1002_solr.202101103__Fig7__C__pce__MAGA_without_NH₄Br__Series_1,Time,(h),Normalized PCE,(norm.),1.0,61,814.7825400164838,-5.475356366194049,809.3071836502897,0.9036706956465784,0.9999590969849388,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1002_solr.202101103_Fig7_C_pce_ae836d2c1a,True,,lab/data_all/x_time_h/10.1002_solr.202101103/Fig7_C_pce/accepted/10.1002_solr.202101103__Fig7__C__pce__MAPb₃__Series_3.csv,10.1002/solr.202101103,Fig7_C_pce,10.1002_solr.202101103__Fig7__C__pce__MAPb₃__Series_3,Time,(h),Normalized PCE,(norm.),1.0,25,325.9130160065935,9.462323534108153,335.3753395407017,0.6866396958045601,0.9846752237566276,,,,,,,insufficient_duration_for_selected_window
10.1002_cssc.201900509_Fig7_C_stability_da03c7c13b,True,,lab/data_all/x_time_h/10.1002_cssc.201900509/Fig7_C_stability/accepted/10.1002_cssc.201900509__Fig7__C__stability__HTL__Series_1.csv,10.1002/cssc.201900509,Fig7_C_stability,10.1002_cssc.201900509__Fig7__C__stability__HTL__Series_1,Time,(h),Normalized PCE,,1.0,52,706.6967729584794,-0.9645157567065894,705.7322572017728,0.6649375236346355,1.0044517305913518,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
