curve_id,status,reason,n_original_points,pce_max_0_200h,pce_min_normalized,max_x_hours,n_unique_t,t_coverage_pct,top_dir,doi,figure_label,series_id,unit_label
x_time_h/10.1038_s41560-020-00692-7/Fig4_G_stability_performance_curve_jsc/10.1038_s41560-020-00692-7__Fig4__G__stability_performance_curve_jsc__2-T_tandem__Series_2.csv,included,OK,187,1.0051984602160724,0.9475064487245316,198.2662408865378,84,99.1331204432689,x_time_h,10.1038/s41560-020-00692-7,Fig4_G,Series_2,hours
x_time_h/10.1038_s41560-020-00692-7/Fig4_G_stability_performance_curve_jsc/10.1038_s41560-020-00692-7__Fig4__G__stability_performance_curve_jsc__FA$_{0.85}$MA$_{0.1}$Cs$_{0.05}$Sn$_{0.5}$Pb$_{0.5}$I$_3$__Series_1.csv,included,OK,152,1.008739049834567,0.9141290669777802,198.26624088653776,84,99.13312044326888,x_time_h,10.1038/s41560-020-00692-7,Fig4_G,Series_1,hours
x_time_h/10.1038_s41560-020-00721-5/Fig4_E_mppt_stability_performance_curve_jsc/10.1038_s41560-020-00721-5__Fig4__E__mppt_stability_performance_curve_jsc__MQWs__Series_1.csv,excluded,"Too few unique time points (3) in [0,200]h window (data spans 94% of window)",50,,,187.1341642851155,3,93.56708214255775,x_time_h,10.1038/s41560-020-00721-5,Fig4_E,Series_1,hours
x_time_h/10.1038_s41560-020-00721-5/Fig4_G_stability_performance_curve_pce_spectrum/10.1038_s41560-020-00721-5__Fig4__G__stability_performance_curve_pce_spectrum__MQWs__Series_1.csv,excluded,"Too few unique time points (9) in [0,200]h window (data spans 92% of window)",49,,,183.9354908375025,9,91.96774541875125,x_time_h,10.1038/s41560-020-00721-5,Fig4_G,Series_1,hours
x_time_h/10.1038_s41560-021-00802-z/Fig5_C_jv_curve_stability_performance_pce/10.1038_s41560-021-00802-z__Fig5__C__jv_curve_stability_performance_pce__Series_1__Series_1.csv,excluded,"Too few unique time points (6) in [0,200]h window (data spans 93% of window)",54,,,185.96961057166368,6,92.98480528583184,x_time_h,10.1038/s41560-021-00802-z,Fig5_C,Series_1,hours
x_time_h/10.1038_s41560-023-01205-y/Fig4_A_stability_performance_curve/10.1038_s41560-023-01205-y__Fig4__A__stability_performance_curve__(3D_CLP_2D)_spiro-OMeTAD__Series_1.csv,excluded,"Too few unique time points (6) in [0,200]h window (data spans 93% of window)",130,,,185.6147537116667,6,92.80737685583335,x_time_h,10.1038/s41560-023-01205-y,Fig4_A,Series_1,hours
x_time_h/10.1038_s41560-023-01205-y/Fig4_B_stability_performance_curve/10.1038_s41560-023-01205-y__Fig4__B__stability_performance_curve__(3D_2D)_P3HT-spiro-OMeTAD__Series_1.csv,excluded,"Too few unique time points (6) in [0,200]h window (data spans 90% of window)",130,,,180.89903140302863,6,90.44951570151431,x_time_h,10.1038/s41560-023-01205-y,Fig4_B,Series_1,hours
x_time_h/10.1038_s41560-023-01205-y/Fig4_B_stability_performance_curve/10.1038_s41560-023-01205-y__Fig4__B__stability_performance_curve__(3D_CLP_2D)_P3HT-spiro-OMeTAD__Series_2.csv,excluded,"Too few unique time points (6) in [0,200]h window (data spans 90% of window)",130,,,180.8990314030287,6,90.44951570151434,x_time_h,10.1038/s41560-023-01205-y,Fig4_B,Series_2,hours
x_time_h/10.1038_s41560-023-01249-0/Fig5_A_mppt_stability_performance_curve_pce/10.1038_s41560-023-01249-0__Fig5__A__mppt_stability_performance_curve_pce__Control__Series_1.csv,included,OK,165,0.9810110829616462,0.8139774176273861,198.7483496886418,31,99.3741748443209,x_time_h,10.1038/s41560-023-01249-0,Fig5_A,Series_1,hours
x_time_h/10.1038_s41560-023-01295-8/Fig3_E_mppt_stability_performance_curve_pce/10.1038_s41560-023-01295-8__Fig3__E__mppt_stability_performance_curve_pce__Control__Series_3.csv,included,OK,147,22.45401410531379,0.9240848492435992,198.48673924694043,21,99.24336962347022,x_time_h,10.1038/s41560-023-01295-8,Fig3_E,Series_3,hours
x_time_h/10.1038_s41560-023-01295-8/Fig3_F_mppt_stability_performance_curve_pce/10.1038_s41560-023-01295-8__Fig3__F__mppt_stability_performance_curve_pce__Control__Series_2.csv,included,OK,144,22.2669199590883,0.9169330783845905,192.4886546172243,24,96.24432730861216,x_time_h,10.1038/s41560-023-01295-8,Fig3_F,Series_2,hours
x_time_h/10.1038_s41560-023-01358-w/Fig4_E_stability_performance_curve_pce/10.1038_s41560-023-01358-w__Fig4__E__stability_performance_curve_pce__Control__Series_2.csv,included,OK,69,0.9829383470765346,0.8155561252628525,198.33412946169892,36,99.16706473084946,x_time_h,10.1038/s41560-023-01358-w,Fig4_E,Series_2,hours
x_time_h/10.1038_s41560-023-01358-w/Fig4_F_stability_performance_curve_pce/10.1038_s41560-023-01358-w__Fig4__F__stability_performance_curve_pce__Control__Series_1.csv,excluded,"Too few unique time points (9) in [0,200]h window (data spans 91% of window)",65,,,181.32924631224898,9,90.66462315612449,x_time_h,10.1038/s41560-023-01358-w,Fig4_F,Series_1,hours
x_time_h/10.1038_s41560-023-01358-w/Fig4_H_stability_performance_curve_pce/10.1038_s41560-023-01358-w__Fig4__H__stability_performance_curve_pce__o1Control__Series_1.csv,included,OK,87,0.9906042487553889,0.5464022214359225,197.46944551567276,59,98.73472275783638,x_time_h,10.1038/s41560-023-01358-w,Fig4_H,Series_1,hours
x_time_h/10.1038_s41560-023-01421-6/Fig4_D_mppt_stability_performance_curve_pce/10.1038_s41560-023-01421-6__Fig4__D__mppt_stability_performance_curve_pce__Control__Series_1.csv,included,OK,54,0.9811025295895378,0.923070185412124,191.74723102432085,11,95.87361551216043,x_time_h,10.1038/s41560-023-01421-6,Fig4_D,Series_1,hours
x_time_h/10.1038_s41565-020-0765-7/Fig3_A_mppt_stability_performance_curve_pce/10.1038_s41565-020-0765-7__Fig3__A__mppt_stability_performance_curve_pce__r-PVSC__Series_2.csv,included,OK,86,20.457435887765413,0.9773415653722296,193.84827513846145,16,96.92413756923072,x_time_h,10.1038/s41565-020-0765-7,Fig3_A,Series_2,hours
x_time_h/10.1038_s41586-019-1036-3/Fig4_A_mppt_stability_performance_curve/10.1038_s41586-019-1036-3__Fig4__A__mppt_stability_performance_curve__Control__Series_2.csv,excluded,Curve max time 188.3h < 200.0h (curve too short),25,,,187.6740419320842,25,93.8370209660421,x_time_h,10.1038/s41586-019-1036-3,Fig4_A,Series_2,hours
x_time_h/10.1038_s41586-019-1357-2/Fig9_A_jv_curve_stability_performance_pce/10.1038_s41586-019-1357-2__Fig9__A__jv_curve_stability_performance_pce__Control_device_PCE__Series_1.csv,included,OK,63,15.85789372388977,0.7762630077213142,198.25974494280985,31,99.12987247140492,x_time_h,10.1038/s41586-019-1357-2,Fig9_A,Series_1,hours
"x_time_h/10.1038_s41586-021-03406-5/Fig4_A_stability_performance_curve/10.1038_s41586-021-03406-5__Fig4__A__stability_performance_curve__Reference,_PCE_initial_=_23.86%__Series_2.csv",included,OK,56,0.9867024981252186,0.9169938288478223,197.57211620437732,12,98.78605810218866,x_time_h,10.1038/s41586-021-03406-5,Fig4_A,Series_2,hours
"x_time_h/10.1038_s41586-021-03406-5/Fig4_B_stability_performance_curve/10.1038_s41586-021-03406-5__Fig4__B__stability_performance_curve__Reference,_PCEinitial_=_23.75%__Series_2.csv",included,OK,58,0.9961710153057168,0.7663607537539847,197.65761163972456,12,98.82880581986228,x_time_h,10.1038/s41586-021-03406-5,Fig4_B,Series_2,hours
"x_time_h/10.1038_s41586-021-03406-5/Fig4_D_stability_performance_curve/10.1038_s41586-021-03406-5__Fig4__D__stability_performance_curve__Reference,_PCE_initial_=_21.82%__Series_1.csv",included,OK,59,0.9888087773821421,0.8128153899266014,198.84242281729556,27,99.42121140864778,x_time_h,10.1038/s41586-021-03406-5,Fig4_D,Series_1,hours
x_time_h/10.1038_s41586-023-06892-x/Fig4_B_mppt_stability_performance_curve_pce/10.1038_s41586-023-06892-x__Fig4__B__mppt_stability_performance_curve_pce__WBG_PSCs_with_BCP__Series_1.csv,included,OK,99,18.241508362479507,0.7162777047941564,198.9884926009743,40,99.49424630048715,x_time_h,10.1038/s41586-023-06892-x,Fig4_B,Series_1,hours
x_time_h/10.1038_s41586-023-06892-x/Fig4_B_mppt_stability_performance_curve_pce/10.1038_s41586-023-06892-x__Fig4__B__mppt_stability_performance_curve_pce__WBG_PSCs_with_YbOₓ__Series_2.csv,included,OK,101,18.66277183159968,0.9177934812840598,198.98849260097433,40,99.49424630048716,x_time_h,10.1038/s41586-023-06892-x,Fig4_B,Series_2,hours
x_time_h/10.1038_s41598-017-00866-6/Fig1_A_stability_performance_curve_pce/10.1038_s41598-017-00866-6__Fig1__A__stability_performance_curve_pce__under_25°C_20-25%_RH__Series_1.csv,excluded,Curve max time 191.1h < 200.0h (curve too short),58,,,193.00067833595313,58,96.50033916797656,x_time_h,10.1038/s41598-017-00866-6,Fig1_A,Series_1,hours
x_time_h/10.1038_s41598-017-00866-6/Fig1_B_xrd_pattern_stability_performance_curve/10.1038_s41598-017-00866-6__Fig1__B__xrd_pattern_stability_performance_curve__under_85°C_20-25%_RH__Series_1.csv,excluded,Curve max time 187.6h < 200.0h (curve too short),57,,,189.2135556195114,57,94.6067778097557,x_time_h,10.1038/s41598-017-00866-6,Fig1_B,Series_1,hours
x_time_h/10.1038_s41598-020-72210-4/Fig8_E_stability_performance_curve/10.1038_s41598-020-72210-4__Fig8__E__stability_performance_curve__Efficiency__Series_1.csv,included,OK,50,3.3120417934358777,0.9950104482227297,190.48383729970848,14,95.24191864985424,x_time_h,10.1038/s41598-020-72210-4,Fig8_E,Series_1,hours
x_time_h/10.1038_s41598-020-79348-1/Fig4_A_stability_performance_curve_ff/10.1038_s41598-020-79348-1__Fig4__A__stability_performance_curve_ff__P__Series_3.csv,excluded,Curve max time 138.1h < 200.0h (curve too short),57,,,138.3754895315012,57,69.1877447657506,x_time_h,10.1038/s41598-020-79348-1,Fig4_A,Series_3,hours
x_time_h/10.1038_s41598-024-55379-w/Fig17_whole_stability_performance_curve_pce/10.1038_s41598-024-55379-w__Fig17__whole__stability_performance_curve_pce__Un-doped_ZnO_ETL__Series_3.csv,included,OK,85,7.2708312559737,0.7426493240207007,197.56609246720464,57,98.78304623360232,x_time_h,10.1038/s41598-024-55379-w,Fig17,Series_3,hours
x_time_h/10.1038_s41598-024-55379-w/Fig17_whole_stability_performance_curve_pce/10.1038_s41598-024-55379-w__Fig17__whole__stability_performance_curve_pce__ZnO_H2O-Ag-doped_ZnO_1wt.%_ETL__Series_1.csv,included,OK,85,9.170974854896906,0.9118674284054598,197.56609246720464,57,98.78304623360232,x_time_h,10.1038/s41598-024-55379-w,Fig17,Series_1,hours
x_time_h/10.1038_s41598-024-74735-4/Fig4_C_stability_performance_curve_pce/10.1038_s41598-024-74735-4__Fig4__C__stability_performance_curve_pce__Spiro-OMeTAD__Series_2.csv,included,OK,67,1.0028850117312187,0.768251938303207,195.2854136777852,19,97.6427068388926,x_time_h,10.1038/s41598-024-74735-4,Fig4_C,Series_2,hours
x_time_h/10.1038_s41598-024-74735-4/Fig4_C_stability_performance_curve_pce/10.1038_s41598-024-74735-4__Fig4__C__stability_performance_curve_pce__XC2-M__Series_3.csv,included,OK,67,1.004925027467582,0.801247111900257,195.2854136777852,19,97.6427068388926,x_time_h,10.1038/s41598-024-74735-4,Fig4_C,Series_3,hours
x_time_h/10.1039_C9SC01697J/Fig6_E_sem_image_stability_performance_curve_photovoltaic_parameter/10.1039_C9SC01697J__Fig6__E__sem_image_stability_performance_curve_photovoltaic_parameter__Doped_Spiro-OMeTAD__Series_1.csv,excluded,Curve max time 164.3h < 200.0h (curve too short),57,,,161.69805385051797,51,80.84902692525898,x_time_h,10.1039/C9SC01697J,Fig6_E,Series_1,hours
x_time_h/10.1039_C9TA03131F/Fig5_D_stability_performance_curve_pce/10.1039_C9TA03131F__Fig5__D__stability_performance_curve_pce__With_QDs__Series_2.csv,excluded,Curve max time 149.1h < 200.0h (curve too short),117,,,147.8337791324238,117,73.9168895662119,x_time_h,10.1039/C9TA03131F,Fig5_D,Series_2,hours
x_time_h/10.1039_C9TA03131F/Fig5_D_stability_performance_curve_pce/10.1039_C9TA03131F__Fig5__D__stability_performance_curve_pce__Without_QDs__Series_1.csv,excluded,Curve max time 148.9h < 200.0h (curve too short),118,,,149.10820826287576,118,74.55410413143788,x_time_h,10.1039/C9TA03131F,Fig5_D,Series_1,hours
x_time_h/10.1039_C9TA04166D/Fig6_whole_stability_performance_curve_pce/10.1039_C9TA04166D__Fig6__whole__stability_performance_curve_pce__Spiro__Series_2.csv,included,OK,68,0.9994762137434449,0.46308020193577565,198.53618732480905,47,99.26809366240452,x_time_h,10.1039/C9TA04166D,Fig6,Series_2,hours
x_time_h/10.1039_D5EE03888J/Fig5_F_mppt_stability_performance_curve_pce/10.1039_D5EE03888J__Fig5__F__mppt_stability_performance_curve_pce__DMF_DMSO__Series_3.csv,excluded,"Too few unique time points (9) in [0,200]h window (data spans 96% of window)",40,,,192.64177857264667,9,96.32088928632334,x_time_h,10.1039/D5EE03888J,Fig5_F,Series_3,hours
x_time_h/10.1039_D5EE03888J/Fig5_F_mppt_stability_performance_curve_pce/10.1039_D5EE03888J__Fig5__F__mppt_stability_performance_curve_pce__DMF_NMP__Series_2.csv,excluded,"Too few unique time points (9) in [0,200]h window (data spans 96% of window)",41,,,192.64177857264664,9,96.32088928632332,x_time_h,10.1039/D5EE03888J,Fig5_F,Series_2,hours
x_time_h/10.1039_D5EE03984C/Fig5_L_mppt_stability_performance_curve_pce/10.1039_D5EE03984C__Fig5__L__mppt_stability_performance_curve_pce__Control__Series_1.csv,included,OK,39,0.9964292306143779,0.9189992558995884,196.71539669302513,12,98.35769834651256,x_time_h,10.1039/D5EE03984C,Fig5_L,Series_1,hours
x_time_h/10.1039_D5EE05397H/Fig3_A_stability_performance_curve/10.1039_D5EE05397H__Fig3__A__stability_performance_curve__SPVKs__Series_3.csv,included,OK,77,0.8819318970042069,0.8800470093944195,196.40300919709202,17,98.20150459854601,x_time_h,10.1039/D5EE05397H,Fig3_A,Series_3,hours
x_time_h/10.1039_D5EE05397H/Fig3_A_stability_performance_curve/10.1039_D5EE05397H__Fig3__A__stability_performance_curve__SQOSCs__Series_1.csv,included,OK,85,0.9328791554784239,0.9256599409550194,196.4030091970921,18,98.20150459854605,x_time_h,10.1039/D5EE05397H,Fig3_A,Series_1,hours
x_time_h/10.1039_D5EE05397H/Fig3_D_stability_performance_curve/10.1039_D5EE05397H__Fig3__D__stability_performance_curve__SQOSCs(390nm)__Series_1.csv,included,OK,47,1.0025221368708996,0.9892337360920825,191.31572302575938,19,95.65786151287969,x_time_h,10.1039/D5EE05397H,Fig3_D,Series_1,hours
x_time_h/10.1039_D5QM00763A/Fig11_C_stability_performance_curve_pce/10.1039_D5QM00763A__Fig11__C__stability_performance_curve_pce__o-Perovskite_Spiro-OMeTAD__Series_2.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 88% of window)",48,,,175.5427473147318,8,87.7713736573659,x_time_h,10.1039/D5QM00763A,Fig11_C,Series_2,hours
x_time_h/10.1039_D5SC04399A/Fig5_A_stability_performance_curve_pce/10.1039_D5SC04399A__Fig5__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_4.csv,included,OK,106,0.9972353025566324,0.9271616104433881,195.81899432442634,22,97.90949716221317,x_time_h,10.1039/D5SC04399A,Fig5_A,Series_4,hours
x_time_h/10.1039_D5SC04399A/Fig5_A_stability_performance_curve_pce/10.1039_D5SC04399A__Fig5__A__stability_performance_curve_pce__pcz-DM__Series_2.csv,included,OK,102,1.0032925099261591,0.9080046955484268,195.81899432442634,22,97.90949716221317,x_time_h,10.1039/D5SC04399A,Fig5_A,Series_2,hours
x_time_h/10.1039_D5SC04399A/Fig5_A_stability_performance_curve_pce/10.1039_D5SC04399A__Fig5__A__stability_performance_curve_pce__pcz-SM-DM__Series_3.csv,included,OK,100,0.9987496043990141,0.9014966871231818,195.81899432442634,22,97.90949716221317,x_time_h,10.1039/D5SC04399A,Fig5_A,Series_3,hours
x_time_h/10.1039_D5SC08439C/Fig4_F_stability_performance_curve_pce/10.1039_D5SC08439C__Fig4__F__stability_performance_curve_pce__ITO__Series_3.csv,excluded,"Too few unique time points (5) in [0,200]h window (data spans 94% of window)",23,,,188.86482854664587,5,94.43241427332293,x_time_h,10.1039/D5SC08439C,Fig4_F,Series_3,hours
x_time_h/10.1039_D5SC08439C/Fig4_F_stability_performance_curve_pce/10.1039_D5SC08439C__Fig4__F__stability_performance_curve_pce__Py__Series_1.csv,excluded,"Too few unique time points (5) in [0,200]h window (data spans 94% of window)",39,,,188.8648285466458,5,94.4324142733229,x_time_h,10.1039/D5SC08439C,Fig4_F,Series_1,hours
x_time_h/10.1039_D5TA07147J/Fig8_A_stability_performance_curve_pce/10.1039_D5TA07147J__Fig8__A__stability_performance_curve_pce__w_oCNMs__Series_2.csv,included,OK,44,1.0027786406594799,0.8874928913140311,198.45396751517262,10,99.22698375758631,x_time_h,10.1039/D5TA07147J,Fig8_A,Series_2,hours
x_time_h/10.1039_D6CC01405D/Fig3_C_stability_performance_curve_pce_eqe/10.1039_D6CC01405D__Fig3__C__stability_performance_curve_pce_eqe__2PACz__Series_2.csv,included,OK,25,15.293232594536603,0.8367801397152637,198.68591856528332,11,99.34295928264166,x_time_h,10.1039/D6CC01405D,Fig3_C,Series_2,hours
x_time_h/10.1039_c5ee03255e/Fig6_D_stability_performance_curve/10.1039_c5ee03255e__Fig6__D__stability_performance_curve__FAPbI₃__Series_2.csv,excluded,"Too few unique time points (3) in [0,200]h window (data spans 27% of window)",3,,,54.610617702151046,3,27.305308851075523,x_time_h,10.1039/c5ee03255e,Fig6_D,Series_2,hours
x_time_h/10.1039_c5nr01820j/Fig5_B_stability_performance_curve/10.1039_c5nr01820j__Fig5__B__stability_performance_curve__HOOC-Ph-SH_Perovskite__Series_1.csv,included,OK,37,13.246429001104305,0.7503493388257997,196.9725549257834,31,98.4862774628917,x_time_h,10.1039/c5nr01820j,Fig5_B,Series_1,hours
x_time_h/10.1039_c5nr05271h/Fig7_A_stability_performance_curve_pce/10.1039_c5nr05271h__Fig7__A__stability_performance_curve_pce__GO_PEDOT__Series_1.csv,included,OK,88,1.0607288951335205,0.7236525727663442,197.37918545114363,34,98.68959272557181,x_time_h,10.1039/c5nr05271h,Fig7_A,Series_1,hours
x_time_h/10.1039_c5nr05271h/Fig7_A_stability_performance_curve_pce/10.1039_c5nr05271h__Fig7__A__stability_performance_curve_pce__GO__Series_3.csv,included,OK,88,1.0812507674323613,0.8735503344899835,197.37918545114363,34,98.68959272557181,x_time_h,10.1039/c5nr05271h,Fig7_A,Series_3,hours
x_time_h/10.1039_c5nr05271h/Fig7_A_stability_performance_curve_pce/10.1039_c5nr05271h__Fig7__A__stability_performance_curve_pce__PEDOT__Series_2.csv,included,OK,53,0.9947728476984847,0.17726401622527388,197.37918545114363,34,98.68959272557181,x_time_h,10.1039/c5nr05271h,Fig7_A,Series_2,hours
x_time_h/10.1039_c5ta05286f/Fig7_A_pce/10.1039_c5ta05286f__Fig7__A__pce__PEDOT_PSS__Series_2.csv,included,OK,60,1.001352274819407,0.5233491994348876,198.81101360737622,36,99.40550680368811,x_time_h,10.1039/c5ta05286f,Fig7_A,Series_2,hours
x_time_h/10.1039_c5ta07957h/Fig10_B_stability_performance_curve_pce/10.1039_c5ta07957h__Fig10__B__stability_performance_curve_pce__PEDOT_PSS(40nm)__Series_2.csv,included,OK,63,10.12328804551871,0.4738246336536981,199.89264667518768,53,99.94632333759384,x_time_h,10.1039/c5ta07957h,Fig10_B,Series_2,hours
x_time_h/10.1039_c5ta09080f/Fig6_C_stability_performance_curve_pce_profile/10.1039_c5ta09080f__Fig6__C__stability_performance_curve_pce_profile__Operating_stability__Series_2.csv,excluded,Curve max time 118.0h < 200.0h (curve too short),17,,,120.94063469365652,17,60.47031734682826,x_time_h,10.1039/c5ta09080f,Fig6_C,Series_2,hours
x_time_h/10.1039_c5ta09080f/Fig6_C_stability_performance_curve_pce_profile/10.1039_c5ta09080f__Fig6__C__stability_performance_curve_pce_profile__Shelf_stability__Series_1.csv,included,OK,48,100.70009989469914,0.8692236598101037,196.52853137719185,27,98.26426568859593,x_time_h,10.1039/c5ta09080f,Fig6_C,Series_1,hours
x_time_h/10.1039_c6cc06290c/Fig4_B_stability_performance_curve/10.1039_c6cc06290c__Fig4__B__stability_performance_curve__Control__Series_1.csv,included,OK,47,15.346289298378768,0.38529610037438267,199.85953081381552,38,99.92976540690776,x_time_h,10.1039/c6cc06290c,Fig4_B,Series_1,hours
x_time_h/10.1039_c6ee00612d/Fig2_E_mppt_stability_performance_curve_eqe/10.1039_c6ee00612d__Fig2__E__mppt_stability_performance_curve_eqe__Ag_W_o_CIL__Series_2.csv,excluded,Curve max time 192.9h < 200.0h (curve too short),23,,,195.6301023446714,23,97.8150511723357,x_time_h,10.1039/c6ee00612d,Fig2_E,Series_2,hours
